,trial_idx,trial_start_time,agent_choices,choice_a0,choice_a1,better_choice,correct_a0,correct_a1,correct_choices,navigation_init_time,navigation_init_idx,navigation_end_time,observer,player,player_choice,observer_choice,poll_probs,prop_touched_polls,reaction_time,reward,reward_time,total_polls,touched_polls,difficulty,trial_aborted,trial_duration,date_time,trial_num,switched_self,n_pre_switch_self,switched_actor,n_pre_switch_actor,history,alt_history,pos_in_block,pos_in_block_obj
559,559,1692984290.2973812,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692984292.1318998,110,4.93324875831604,0,1,1,1,0.15,0.6666666666666666,"[0.9828317165374756, 1.0338938236236572]",1.0,4.93324875831604,9,6,1.4282358271840525,0,5.93224573135376,2023_08_25_13_24_49,560,"[0, 0]","[6, 7]","[0, 0]","[6, 11]",1R,1R,4.0,5
560,560,1692984298.896364,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692984300.780867,113,3.400022029876709,1,0,1,1,0.15,1.0,"[1.0841350555419922, 1.0165870189666748]",1.0,3.400022029876709,4,4,1.398850046714417,0,4.400690078735352,2023_08_25_13_24_57,561,"[0, 0]","[5, 6]","[0, 0]","[5, 10]",1R,1R,5.0,6
561,561,1692984305.895756,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692984307.764068,112,3.983805894851685,0,1,1,1,0.15,0.8333333333333334,"[0.9838900566101074, 1.0677430629730225]",1.0,3.983805894851685,6,5,1.7235495292831482,0,4.983464956283569,2023_08_25_13_25_04,562,"[0, 0]","[4, 5]","[0, 0]","[4, 9]",1R,1R,6.0,7
562,562,1692984313.495905,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692984315.48019,119,3.4166290760040283,1,0,1,1,0.15,0.5,"[1.183500051498413, 0.9993622303009033]",1.0,3.4166290760040283,4,2,1.7535177656153849,0,4.41655707359314,2023_08_25_13_25_12,563,"[0, 0]","[3, 4]","[0, 0]","[3, 8]",1R,1R,7.0,8
563,563,1692984320.512494,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692984322.363202,111,7.149447917938232,1,0,1,1,0.15,0.4666666666666667,"[0.98270583152771, 1.0495450496673584]",0.0,7.149447917938232,15,7,1.940647954991751,0,8.165296792984009,2023_08_25_13_25_19,564,"[0, 0]","[2, 3]","[0, 0]","[2, 7]",1NR,1NR,8.0,9
564,564,1692984331.445365,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692984333.562078,127,6.265467882156372,0,1,1,1,0.15,0.5,"[1.315479040145874, 1.0661261081695557]",1.0,6.265467882156372,12,6,1.4480616033860525,0,7.264899015426636,2023_08_25_13_25_30,565,"[1, 0]","[1, 2]","[1, 0]","[1, 6]",1R,1R,9.0,10
565,565,1692984341.444096,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1692984343.945486,150,7.615673065185547,1,0,-1,1,0.0,0.8,"[1.699660062789917, 1.033599853515625]",0.0,7.615673065185547,15,12,1.8433201316217105,0,8.615812063217163,2023_08_25_13_25_40,566,"[0, 1]","[4, 1]","[0, 0]","[4, 5]",1NRO,1NR,10.0,11
566,566,1692984352.843686,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1692984354.8109682,117,7.065798282623291,0,1,-1,-1,0.0,0.5333333333333333,"[1.0652961730957031, 1.1489300727844238]",0.0,7.065798282623291,15,8,2.833117149333827,0,8.064991235733032,2023_08_25_13_25_51,567,"[0, 0]","[3, 4]","[0, 0]","[3, 4]",2NRO,2NR,11.0,12
567,567,1692984363.659306,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1692984366.076833,145,7.516644954681396,0,1,-1,-1,0.0,0.6666666666666666,"[1.6156480312347412, 1.432811975479126]",0.0,7.516644954681396,15,10,2.3252084087975318,0,8.515542030334473,2023_08_25_13_26_02,568,"[0, 0]","[2, 3]","[0, 0]","[2, 3]",3NRO,3NR,12.0,13
568,568,1692984374.94154,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1692984377.092698,129,7.266895055770874,1,0,-1,-1,0.0,0.8666666666666667,"[1.3495090007781982, 1.0163159370422363]",0.0,7.266895055770874,15,13,1.7228112981830976,0,8.266507148742676,2023_08_25_13_26_13,569,"[1, 0]","[1, 2]","[1, 0]","[1, 2]",4NRO,4NR,13.0,14
569,569,1692984385.974232,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1692984388.243964,136,7.466132164001465,0,1,-1,1,0.0,0.4666666666666667,"[1.1328761577606201, 1.4671781063079834]",0.0,7.466132164001465,15,7,2.1867067466898287,0,8.465966939926147,2023_08_25_13_26_24,570,"[0, 1]","[2, 1]","[1, 1]","[1, 1]",5NRO,5NR,14.0,15
570,570,1692984397.20691,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692984399.374419,130,7.316097021102905,1,0,1,1,0.15,0.6,"[1.3664131164550781, 1.0328011512756348]",0.0,7.316097021102905,15,9,2.037163197623473,0,8.315588235855103,2023_08_25_13_26_36,571,"[1, 0]","[1, 2]","[1, 0]","[1, 2]",1NRG,6NR,15.0,16
571,571,1692984408.272782,"[-1.0, 1.0]",-1.0,1.0,-1.0,1.0,-1.0,"[1.0, -1.0]",1692984410.207412,116,7.2337119579315186,0,1,1,-1,0.0,0.5333333333333333,"[1.1332030296325684, 1.0157771110534668]",0.0,7.2337119579315186,15,8,1.9021306391124275,0,8.233591794967651,2023_08_25_13_26_47,572,"[0, 1]","[11, 1]","[1, 1]","[1, 1]",2NRG,7NR,16.0,1
572,572,1692984419.2555368,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692984421.439734,131,2.9494621753692627,0,1,-1,-1,0.15,0.5,"[1.3828270435333252, 1.1162660121917725]",1.0,2.9494621753692627,2,1,1.9403778762604875,0,3.949693202972412,2023_08_25_13_26_58,573,"[0, 0]","[10, 11]","[0, 0]","[10, 25]",1R,1R,0.0,2
573,573,1692984425.788221,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692984428.739729,176,7.749803066253662,0,1,-1,-1,0.15,0.7857142857142857,"[2.132517099380493, 1.2161540985107422]",1.0,7.749803066253662,14,11,1.6291930992871435,0,8.749640941619873,2023_08_25_13_27_04,574,"[0, 0]","[9, 10]","[0, 0]","[9, 24]",1R,1R,1.0,3
574,574,1692984437.320695,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692984442.2048929,293,9.9830961227417,0,1,-1,-1,0.15,0.6,"[4.082722187042236, 1.0499799251556396]",0.0,9.9830961227417,15,9,1.6042386740943204,0,10.981812000274658,2023_08_25_13_27_16,575,"[0, 0]","[8, 9]","[0, 0]","[8, 23]",1NR,1NR,2.0,4
575,575,1692984451.202682,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692984454.254227,182,6.567076921463013,1,0,-1,-1,0.15,0.5,"[2.250243902206421, 1.0497691631317139]",1.0,6.567076921463013,10,5,2.134994434855192,0,7.566671848297119,2023_08_25_13_27_30,576,"[0, 0]","[7, 8]","[0, 0]","[7, 22]",1R,1R,3.0,5
576,576,1692984461.501773,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692984463.386894,113,5.350276708602905,0,1,-1,-1,0.15,0.7,"[1.0331017971038818, 1.0835509300231934]",1.0,5.350276708602905,10,7,1.5257746153611205,0,6.349875926971436,2023_08_25_13_27_40,577,"[0, 0]","[6, 7]","[0, 0]","[6, 21]",1R,1R,4.0,6
577,577,1692984470.534627,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692984473.285244,165,3.8677148818969727,1,0,-1,-1,0.15,0.3333333333333333,"[1.9498331546783447, 1.133073091506958]",1.0,3.8677148818969727,3,1,1.38516648673123,0,4.867909908294678,2023_08_25_13_27_49,578,"[0, 0]","[5, 6]","[0, 0]","[5, 20]",1R,1R,5.0,7
578,578,1692984478.017202,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692984481.935531,235,7.016587972640991,1,0,-1,-1,0.15,0.7777777777777778,"[3.1166341304779053, 1.1165721416473389]",1.0,7.016587972640991,9,7,1.401627756597833,0,8.017048120498657,2023_08_25_13_27_56,579,"[0, 0]","[4, 5]","[0, 0]","[4, 19]",1R,1R,6.0,8
579,579,1692984488.800052,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692984491.018948,133,6.650485992431641,0,1,-1,-1,0.15,0.5384615384615384,"[1.4170300960540771, 1.0004160404205322]",1.0,6.650485992431641,13,7,2.1630041741321904,0,7.6504600048065186,2023_08_25_13_28_07,580,"[0, 0]","[3, 4]","[0, 0]","[3, 18]",1R,1R,7.0,9
580,580,1692984499.182973,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692984501.1004102,115,2.483715057373047,0,1,-1,-1,0.15,1.0,"[1.1168739795684814, 1.0661029815673828]",1.0,2.483715057373047,1,1,1.5964173849093368,0,3.4991371631622314,2023_08_25_13_28_18,581,"[0, 0]","[2, 3]","[0, 0]","[2, 17]",1R,1R,8.0,10
581,581,1692984505.249019,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692984507.583692,140,4.866441249847412,0,1,-1,-1,0.15,0.5714285714285714,"[1.1667959690093994, 1.5332629680633545]",1.0,4.866441249847412,7,4,1.8390226307946795,0,5.8661651611328125,2023_08_25_13_28_24,582,"[1, 0]","[1, 2]","[1, 0]","[1, 16]",1R,1R,9.0,11
582,582,1692984513.782162,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1692984516.483435,162,6.59912109375,1,0,1,-1,0.15,0.8181818181818182,"[1.899090051651001, 1.083050012588501]",1.0,6.59912109375,11,9,1.7840972477157573,0,7.598881959915161,2023_08_25_13_28_32,583,"[0, 1]","[14, 1]","[0, 0]","[14, 15]",1R,1R,0.0,1
583,583,1692984524.114827,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692984525.949329,110,3.300002098083496,1,0,1,1,0.15,1.0,"[1.033586025238037, 1.0162441730499268]",1.0,3.300002098083496,4,4,1.8028895607387243,0,4.316399097442627,2023_08_25_13_28_43,584,"[0, 0]","[13, 14]","[0, 0]","[13, 14]",1R,1R,1.0,2
584,584,1692984531.014713,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692984532.981955,118,7.116106033325195,0,1,1,1,0.15,0.6666666666666666,"[1.1656978130340576, 0.9822008609771729]",0.0,7.116106033325195,15,10,2.155922471668114,0,8.115565776824951,2023_08_25_13_28_49,585,"[0, 0]","[12, 13]","[0, 0]","[12, 13]",1NR,1NR,2.0,3
585,585,1692984541.879777,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692984544.697403,169,3.3835320472717285,0,1,1,1,0.15,1.0,"[2.0171470642089844, 1.0834860801696777]",1.0,3.3835320472717285,1,1,2.086602215614052,0,4.383114099502564,2023_08_25_13_29_00,586,"[0, 0]","[11, 12]","[0, 0]","[11, 12]",1R,1R,3.0,4
586,586,1692984548.8462029,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692984551.130468,137,4.766314268112183,1,0,1,1,0.15,0.5714285714285714,"[1.483227252960205, 1.116347074508667]",1.0,4.766314268112183,7,4,2.4716454636850447,0,5.765589952468872,2023_08_25_13_29_07,587,"[0, 0]","[10, 11]","[0, 0]","[10, 11]",1R,1R,4.0,5
587,587,1692984557.26207,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692984559.3133252,123,4.167536020278931,1,0,1,1,0.15,0.8333333333333334,"[1.2501749992370605, 1.033660888671875]",1.0,4.167536020278931,6,5,2.264264206006253,0,5.166975975036621,2023_08_25_13_29_16,588,"[0, 0]","[9, 10]","[0, 0]","[9, 10]",1R,1R,5.0,6
588,588,1692984565.062161,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692984566.8960042,110,3.59974217414856,1,0,1,1,0.15,0.8,"[1.032634973526001, 0.9995160102844238]",1.0,3.59974217414856,5,4,1.593767600449136,0,4.599342107772827,2023_08_25_13_29_24,589,"[0, 0]","[8, 9]","[0, 0]","[8, 9]",1R,1R,6.0,7
589,589,1692984572.261034,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692984574.14558,113,2.983526945114136,0,1,1,1,0.15,0.3333333333333333,"[1.0840740203857422, 1.0172758102416992]",1.0,2.983526945114136,3,1,1.9555935007141736,0,3.983506917953491,2023_08_25_13_29_31,590,"[0, 0]","[7, 8]","[0, 0]","[7, 8]",1R,1R,7.0,8
590,590,1692984578.827494,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692984581.379136,153,7.866425037384033,1,0,1,1,0.15,0.7333333333333333,"[1.74928617477417, 1.0333092212677002]",0.0,7.866425037384033,15,11,1.7868655406824498,0,8.866250991821289,2023_08_25_13_29_37,591,"[0, 0]","[6, 7]","[0, 0]","[6, 7]",1NR,1NR,8.0,9
591,591,1692984590.493384,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692984592.544464,123,2.5010311603546143,0,1,1,1,0.15,1.0,"[1.2498371601104736, 1.0162081718444824]",1.0,2.5010311603546143,1,1,1.85480841914842,0,3.500683069229126,2023_08_25_13_29_49,592,"[0, 0]","[5, 6]","[0, 0]","[5, 6]",1R,1R,9.0,10
592,592,1692984596.559414,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692984598.72726,130,3.950386047363281,1,0,1,1,0.15,1.0,"[1.3664309978485107, 1.0336320400238037]",1.0,3.950386047363281,5,5,1.617538748722403,0,4.950613021850586,2023_08_25_13_29_55,593,"[0, 0]","[4, 5]","[0, 0]","[4, 5]",1R,1R,10.0,11
593,593,1692984604.108787,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692984605.943865,110,3.734031915664673,1,0,1,1,0.15,0.6,"[1.0334858894348145, 1.0164339542388916]",1.0,3.734031915664673,5,3,1.840385387385578,0,4.733130931854248,2023_08_25_13_30_03,594,"[0, 0]","[3, 4]","[0, 0]","[3, 4]",1R,1R,11.0,12
594,594,1692984611.442226,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692984613.276521,110,3.94976806640625,1,0,1,1,0.15,0.6666666666666666,"[0.9996111392974854, 1.0332999229431152]",1.0,3.94976806640625,6,4,1.349734918798943,0,4.948901176452637,2023_08_25_13_30_10,595,"[0, 0]","[2, 3]","[0, 0]","[2, 3]",1R,1R,12.0,13
595,595,1692984619.008227,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1692984620.8253162,109,6.916366815567017,1,0,1,1,0.0,0.7333333333333333,"[0.9830758571624756, 1.017190933227539]",0.0,6.916366815567017,15,11,1.6272785669384509,0,7.916213989257812,2023_08_25_13_30_17,596,"[1, 0]","[1, 2]","[1, 0]","[1, 2]",1NR,1NR,13.0,1
596,596,1692984629.673682,"[-1.0, 1.0]",-1.0,1.0,-1.0,1.0,-1.0,"[1.0, -1.0]",1692984631.7596009,125,7.199455976486206,0,1,1,-1,0.0,0.8,"[1.2836148738861084, 1.0335640907287598]",0.0,7.199455976486206,15,12,1.457964030822244,0,8.199150085449219,2023_08_25_13_30_28,597,"[0, 1]","[14, 1]","[1, 1]","[1, 1]",2NR,2NR,14.0,2
597,597,1692984640.623389,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692984642.657755,122,4.833713054656982,1,0,-1,-1,0.15,0.625,"[1.2325820922851562, 1.016313076019287]",1.0,4.833713054656982,8,5,2.262501615343798,0,5.833497047424316,2023_08_25_13_30_39,598,"[0, 0]","[13, 12]","[0, 0]","[37, 12]",1R,1R,0.0,3
598,598,1692984649.1223838,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692984652.623721,210,7.966995239257812,0,1,-1,-1,0.15,0.6153846153846154,"[0.9995272159576416, 2.7002742290496826]",1.0,7.966995239257812,13,8,2.3207965726018576,0,8.983458995819092,2023_08_25_13_30_48,599,"[0, 0]","[12, 11]","[0, 0]","[36, 11]",1R,1R,1.0,4
599,599,1692984660.904684,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692984662.839884,116,3.366744041442871,0,1,-1,-1,0.15,0.5,"[1.1336479187011719, 1.0998578071594238]",1.0,3.366744041442871,4,2,2.023858639006654,0,4.366474866867065,2023_08_25_13_30_59,600,"[0, 0]","[11, 10]","[0, 0]","[35, 10]",1R,1R,2.0,5
600,600,1692984667.855103,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692984669.856879,120,6.88208794593811,0,1,-1,-1,0.15,0.7142857142857143,"[1.199272871017456, 1.0990450382232666]",1.0,6.88208794593811,14,10,1.445531446006873,0,7.8814170360565186,2023_08_25_13_31_06,601,"[0, 0]","[10, 9]","[0, 0]","[34, 9]",1R,1R,3.0,6
601,601,1692984678.486946,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692984680.7383249,135,4.3672308921813965,1,0,-1,-1,0.15,0.5,"[1.44962477684021, 1.2002429962158203]",1.0,4.3672308921813965,6,3,1.7904230233923648,0,5.383877754211426,2023_08_25_13_31_17,602,"[0, 0]","[9, 8]","[0, 0]","[33, 8]",1R,1R,4.0,7
602,602,1692984686.486718,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692984688.3715851,113,2.683501005172729,0,1,-1,-1,0.15,1.0,"[1.0828468799591064, 0.9828159809112549]",1.0,2.683501005172729,2,2,1.69728669220023,0,3.683378219604492,2023_08_25_13_31_25,603,"[0, 0]","[8, 7]","[0, 0]","[32, 7]",1R,1R,5.0,8
603,603,1692984692.7374048,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692984694.770894,122,3.13242506980896,1,0,-1,-1,0.15,0.6666666666666666,"[1.2318181991577148, 1.015085220336914]",1.0,3.13242506980896,3,2,2.086799752745128,0,4.13250994682312,2023_08_25_13_31_31,604,"[0, 0]","[7, 6]","[0, 0]","[31, 6]",1R,1R,6.0,9
604,604,1692984699.452811,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692984701.4699662,121,2.7830569744110107,0,1,-1,-1,0.15,0.5,"[1.116685152053833, 1.2156250476837158]",1.0,2.7830569744110107,2,1,1.9071039604058655,0,3.7829067707061768,2023_08_25_13_31_38,605,"[0, 0]","[6, 5]","[0, 0]","[30, 5]",1R,1R,7.0,10
605,605,1692984705.802014,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692984708.186254,143,7.701052904129028,1,0,-1,-1,0.15,0.5333333333333333,"[1.5833051204681396, 1.033149003982544]",0.0,7.701052904129028,15,8,2.319754234420228,0,8.699417114257812,2023_08_25_13_31_44,606,"[0, 0]","[5, 4]","[0, 0]","[29, 4]",1NR,1NR,8.0,11
606,606,1692984717.284312,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692984719.2525032,118,3.0838191509246826,1,0,-1,-1,0.15,0.6666666666666666,"[1.166853904724121, 1.0663671493530273]",1.0,3.0838191509246826,3,2,1.555906525757614,0,4.084635019302368,2023_08_25_13_31_56,607,"[0, 0]","[4, 3]","[0, 0]","[28, 3]",1R,1R,9.0,12
607,607,1692984723.951187,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692984726.9351082,179,7.782331228256226,0,1,-1,-1,0.15,0.7142857142857143,"[1.0325260162353516, 2.183382987976074]",1.0,7.782331228256226,14,10,1.8230814048961663,0,8.782748222351074,2023_08_25_13_32_02,608,"[0, 0]","[3, 2]","[0, 0]","[27, 2]",1R,1R,10.0,13
608,608,1692984735.516602,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692984738.134327,156,7.916368961334228,1,0,-1,-1,0.15,0.4666666666666667,"[1.7995600700378418, 1.0161848068237305]",0.0,7.916368961334228,15,7,2.2064640542123453,0,8.915708065032959,2023_08_25_13_32_14,609,"[0, 1]","[2, 1]","[0, 1]","[26, 1]",1NR,1NR,11.0,14
609,609,1692984747.232936,"[-1.0, 1.0]",-1.0,1.0,-1.0,1.0,-1.0,"[1.0, -1.0]",1692984750.135437,174,8.132179021835327,0,1,1,-1,0.0,0.8,"[2.0992062091827393, 1.0161149501800537]",0.0,8.132179021835327,15,12,1.7695252064030798,0,9.131693124771118,2023_08_25_13_32_26,610,"[1, 0]","[1, 11]","[0, 0]","[25, 11]",1NRO,2NR,12.0,15
610,610,1692984759.165347,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692984761.249152,125,2.883063077926636,0,1,1,1,0.15,0.5,"[1.2827699184417725, 1.0995898246765137]",1.0,2.883063077926636,2,1,1.7085454807780296,0,3.8829479217529297,2023_08_25_13_32_38,611,"[0, 0]","[11, 10]","[0, 0]","[24, 10]",1R,1R,0.0,1
611,611,1692984765.598023,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692984767.682323,125,7.383519887924194,0,1,1,1,0.15,0.7333333333333333,"[1.2828330993652344, 1.0174880027770996]",0.0,7.383519887924194,15,11,2.005316593097098,0,8.383379936218262,2023_08_25_13_32_44,612,"[0, 0]","[10, 9]","[0, 0]","[23, 9]",1NR,1NR,1.0,2
612,612,1692984776.730697,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692984778.981002,135,3.0180001258850098,1,0,1,1,0.15,0.5,"[1.4494478702545166, 1.0160939693450928]",1.0,3.0180001258850098,2,1,2.4449253425034376,0,4.016395092010498,2023_08_25_13_32_55,613,"[0, 0]","[9, 8]","[0, 0]","[22, 8]",1R,1R,2.0,3
613,613,1692984783.313571,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692984785.164365,111,3.650693893432617,0,1,1,1,0.15,1.0,"[0.9837110042572021, 1.0500061511993408]",1.0,3.650693893432617,5,5,1.2933948864737324,0,4.666371822357178,2023_08_25_13_33_02,614,"[0, 0]","[8, 7]","[0, 0]","[21, 7]",1R,1R,3.0,4
614,614,1692984790.578968,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692984795.498268,295,7.067035913467407,0,1,1,1,0.15,0.6666666666666666,"[4.116734027862549, 1.0349199771881104]",1.0,7.067035913467407,6,4,1.8595793334506048,0,8.06727409362793,2023_08_25_13_33_09,615,"[0, 0]","[7, 6]","[0, 0]","[20, 6]",1R,1R,4.0,5
615,615,1692984801.412127,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692984803.6963358,137,4.71651816368103,1,0,1,1,0.15,0.7142857142857143,"[1.4832561016082764, 0.9833879470825195]",1.0,4.71651816368103,7,5,1.6367933405217692,0,5.717209100723267,2023_08_25_13_33_20,616,"[0, 0]","[6, 5]","[0, 0]","[19, 5]",1R,1R,5.0,6
616,616,1692984809.778371,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692984811.6456268,112,2.6500439643859863,1,0,1,1,0.15,1.0,"[1.0669567584991455, 1.0000348091125488]",1.0,2.6500439643859863,2,2,1.0774341753149206,0,3.649894952774048,2023_08_25_13_33_28,617,"[0, 0]","[5, 4]","[0, 0]","[18, 4]",1R,1R,6.0,7
617,617,1692984816.010713,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692984817.862358,111,2.617269992828369,0,1,1,1,0.15,1.0,"[1.0171210765838623, 1.0504047870635986]",1.0,2.617269992828369,2,2,2.302443966866003,0,3.617019891738892,2023_08_25_13_33_34,618,"[0, 0]","[4, 3]","[0, 0]","[17, 3]",1R,1R,7.0,8
618,618,1692984822.19398,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692984824.24612,123,4.217157125473023,1,0,1,1,0.15,0.6666666666666666,"[1.2495269775390625, 1.0335211753845215]",1.0,4.217157125473023,6,4,1.191231002902594,0,5.216588973999023,2023_08_25_13_33_41,619,"[0, 0]","[3, 2]","[0, 0]","[16, 2]",1R,1R,8.0,9
619,619,1692984830.043812,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692984831.911583,112,7.016152858734131,0,1,1,1,0.15,0.8,"[1.066199779510498, 1.033717155456543]",0.0,7.016152858734131,15,12,1.1093470685086777,0,8.01595401763916,2023_08_25_13_33_48,620,"[0, 1]","[2, 1]","[0, 1]","[15, 1]",1NR,1NR,9.0,10
620,620,1692984840.826441,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1692984842.962276,127,7.26553201675415,0,1,-1,1,0.0,0.7333333333333333,"[1.2329871654510498, 1.3328959941864014]",0.0,7.26553201675415,15,11,1.9903051689994635,0,8.265346050262451,2023_08_25_13_33_59,621,"[1, 0]","[1, 14]","[0, 0]","[14, 14]",1NRO,2NR,10.0,11
621,621,1692984851.842282,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692984854.0429811,132,2.632903814315796,0,1,-1,-1,0.15,1.0,"[1.399852991104126, 1.066931962966919]",1.0,2.632903814315796,1,1,2.0882638870092927,0,3.6330087184906006,2023_08_25_13_34_10,622,"[0, 0]","[13, 13]","[0, 0]","[13, 13]",1R,1R,0.0,1
622,622,1692984858.042165,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692984859.909232,112,2.2997989654541016,1,0,-1,-1,0.15,1.0,"[1.0671207904815674, 0.9995429515838623]",1.0,2.2997989654541016,1,1,1.8184540091329653,0,3.299875974655152,2023_08_25_13_34_16,623,"[0, 0]","[12, 12]","[0, 0]","[12, 12]",1R,1R,1.0,2
623,623,1692984863.875405,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692984866.108502,134,2.6666369438171387,1,0,-1,-1,0.15,1.0,"[1.0994150638580322, 1.4318840503692627]",1.0,2.6666369438171387,1,1,1.7170158900890575,0,3.665706872940064,2023_08_25_13_34_22,624,"[0, 0]","[11, 11]","[0, 0]","[11, 11]",1R,1R,2.0,3
