,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted,confidence
90,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1625172300.0851521, 0.0]","[1.0, 0.0]",1.0,0.0,3.866525888442993,1625172304.734123,1,-1,0,1,0.3333333333333333,0.0,15,5,0,"[0, 0]"
91,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1625172305.6688118, 0.0]","[1.0, 0.0]",1.0,0.0,3.866617202758789,1625172310.183841,1,-1,0,1,0.4,0.0,15,6,0,"[0, 0]"
92,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[-1625172311.235433, 0.0]","[0.0, 0.0]",0.0,0.0,3.8833069801330566,1625172315.550606,1,-1,0,-1,0.4666666666666667,0.0,15,7,0,"[0, 0]"
93,"[-1.0, -1.0]",-1.0,-1.0,1.0,"[-1625172316.35079, 0.0]","[0.0, 0.0]",0.0,0.0,3.867331027984619,1625172320.783008,1,-1,0,-1,0.4666666666666667,0.0,15,7,0,"[0, 0]"
94,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1625172323.052064, 0.0]","[1.0, 0.0]",1.0,0.0,2.7497899532318115,1625172326.350295,1,-1,0,1,0.6,1.0,10,6,0,"[0, 0]"
95,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1625172326.0338461, 0.0]","[1.0, 0.0]",1.0,0.0,3.866550922393799,1625172330.750258,1,-1,0,1,0.6,0.0,15,9,0,"[0, 0]"
96,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1625172334.3012502, 0.0]","[1.0, 0.0]",1.0,0.0,1.1833617687225342,1625172336.2334652,1,-1,0,1,1.0,1.0,2,2,0,"[0, 0]"
97,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1625172336.3849726, 0.0]","[1.0, 0.0]",1.0,0.0,2.1834073066711426,1625172339.350144,1,-1,0,1,0.5714285714285714,1.0,7,4,0,"[0, 0]"
98,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1625172341.3182561, 0.0]","[1.0, 0.0]",1.0,0.0,1.3500349521636963,1625172343.449981,1,-1,0,1,0.6666666666666666,1.0,3,2,0,"[0, 0]"
99,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1625172341.8845751, 0.0]","[1.0, 0.0]",1.0,0.0,3.8835458755493164,1625172346.483352,1,-1,0,1,0.6,0.0,15,9,0,"[0, 0]"
100,"[1.0, -1.0]",1.0,-1.0,1.0,"[-1625172348.5682664, 0.0]","[1.0, 0.0]",1.0,0.0,2.7833328247070312,1625172352.11659,1,-1,0,1,0.6,1.0,10,6,0,"[0, 0]"
101,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1625172352.084785, 0.0]","[0.0, 1.0]",0.0,1.0,3.8666300773620605,1625172356.716702,1,-1,0,1,0.4666666666666667,0.0,15,7,0,"[0, 0]"
102,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1625172357.6857061, 0.0]","[0.0, 1.0]",0.0,1.0,3.865701913833618,1625172361.983083,1,-1,0,1,0.5333333333333333,0.0,15,8,0,"[0, 0]"
103,"[1.0, -1.0]",1.0,-1.0,-1.0,"[-1625172362.7669218, 0.0]","[0.0, 1.0]",0.0,1.0,3.866676092147827,1625172367.266319,1,-1,0,1,0.6,0.0,15,9,0,"[0, 0]"
104,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1625172370.0011108, 0.0]","[1.0, 1.0]",1.0,1.0,2.2167482376098633,1625172373.0662668,1,-1,0,-1,1.0,1.0,7,7,0,"[0, 0]"
105,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1625172375.317742, 0.0]","[1.0, 1.0]",1.0,1.0,1.0000388622283936,1625172376.949592,1,-1,0,-1,1.0,1.0,1,1,0,"[0, 0]"
106,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1625172377.9345398, 0.0]","[1.0, 1.0]",1.0,1.0,0.9666180610656738,1625172379.349556,1,-1,0,-1,1.0,1.0,1,1,0,"[0, 0]"
107,"[-1.0, -1.0]",-1.0,-1.0,-1.0,"[-1625172378.2173998, 0.0]","[1.0, 1.0]",1.0,1.0,2.766489028930664,1625172381.482996,1,-1,0,-1,0.7,1.0,10,7,0,"[0, 0]"
