,Outcome,Performance,Effort,Difficulty,1back-Performance,1back-Effort,1back-Difficulty,Switches,Condition,1back-Condition,Corrects,Confidence,Prev_confidence,Pos_in_block,Player,Session
122,1R,4.0,0.29919999999999997,1.3959179071999999,1.0,0.03739999999999999,0.5984014171999998,0.0,Actor,Actor,1.0,4.0,4.0,2.0,TB,session1
123,1R,7.0,0.808775,1.0460280873000003,4.0,0.29919999999999997,1.3959179071999999,0.0,Actor,Actor,1.0,4.0,4.0,3.0,TB,session1
124,1R,3.0,0.15895,1.2859984441,10.0,0.509575,1.0728916104000001,0.0,Observer,Observer,1.0,4.0,4.0,5.0,TB,session1
125,1R,1.0,0.07480000000000003,1.6431418435,3.0,0.15895,1.2859984441,0.0,Observer,Observer,1.0,4.0,4.0,6.0,TB,session1
126,1R,1.0,0.09817499999999996,1.3130766806000003,5.0,0.733975,1.6020199203,0.0,Actor,Actor,1.0,4.0,4.0,8.0,TB,session1
127,1R,11.0,0.38334999999999997,0.6659958332,1.0,0.09817499999999996,1.3130766806000003,0.0,Actor,Actor,1.0,3.0,4.0,9.0,TB,session1
128,1R,6.0,0.5312128519999999,2.0624200595000004,8.0,0.8134500000000002,1.7495397597,0.0,Observer,Observer,1.0,3.0,2.0,11.0,TB,session1
129,1R,2.0,0.2617999999999999,0.646167209,9.0,0.4534750000000002,0.9951735988,0.0,Actor,Actor,1.0,4.0,3.0,0.0,TB,session1
130,1R,3.0,0.07947500000000007,1.0887366269,4.0,0.799425,1.6076425594000001,0.0,Actor,Actor,1.0,4.0,4.0,2.0,TB,session1
131,1R,7.0,0.49087500000000006,0.8427070601999999,3.0,0.07947500000000007,1.0887366269,0.0,Actor,Actor,1.0,4.0,4.0,3.0,TB,session1
132,1R,1.0,0.2477750000000002,1.0461083682,7.0,0.49087500000000006,0.8427070601999999,0.0,Observer,Actor,1.0,4.0,4.0,4.0,TB,session1
133,1R,2.0,0.09817500000000001,1.2106257298999998,1.0,0.2477750000000002,1.0461083682,0.0,Observer,Observer,1.0,4.0,4.0,5.0,TB,session1
134,1R,4.0,0.32257499999999995,1.2933467811,10.0,0.752675,1.1415379641999999,0.0,Actor,Observer,1.0,4.0,4.0,7.0,TB,session1
135,1R,4.0,0.20570000000000005,0.6575025862000001,10.0,0.49087499999999995,1.2962315017000003,0.0,Actor,Actor-incongruent,1.0,4.0,2.0,0.0,TB,session1
136,1R,4.0,0.4394499999999999,0.9762808594999999,4.0,0.20570000000000005,0.6575025862000001,0.0,Observer,Actor,1.0,4.0,4.0,1.0,TB,session1
137,1R,2.0,0.257125,1.4812685321999999,4.0,0.4394499999999999,0.9762808594999999,0.0,Observer,Observer,1.0,4.0,4.0,2.0,TB,session1
138,1R,5.0,0.02804999999999999,1.3808763128,2.0,0.257125,1.4812685321999999,0.0,Observer,Observer,1.0,4.0,4.0,3.0,TB,session1
139,1R,6.0,0.21037499999999998,0.6252830596000001,5.0,0.02804999999999999,1.3808763128,0.0,Actor,Observer,1.0,4.0,4.0,4.0,TB,session1
140,1R,1.0,0.051425,0.9224985866,10.0,0.49087499999999984,0.5306793312,0.0,Actor,Actor,1.0,4.0,4.0,6.0,TB,session1
141,1R,3.0,0.21037499999999992,1.0141951703000003,9.0,0.8788999999999999,1.4043244707999996,0.0,Actor,Observer,0.0,4.0,4.0,9.0,TB,session1
142,1R,11.0,0.5236000000000001,0.874342816,9.0,0.7667,1.1031643045000001,0.0,Observer,Observer,1.0,4.0,2.0,0.0,TB,session1
143,1R,6.0,0.481525,0.7748687257000001,11.0,0.5236000000000001,0.874342816,0.0,Observer,Observer,1.0,4.0,4.0,1.0,TB,session1
144,1R,4.0,0.08415000000000017,1.0184723798,6.0,0.481525,0.7748687257000001,0.0,Observer,Observer,1.0,4.0,4.0,2.0,TB,session1
145,1R,1.0,0.05609999999999993,1.1065762239,4.0,0.08415000000000017,1.0184723798,0.0,Actor,Observer,1.0,4.0,4.0,3.0,TB,session1
146,1R,8.0,0.8274750000000001,0.9132075008000002,8.0,0.8368250000000005,1.1309737157000002,0.0,Observer,Observer,1.0,4.0,4.0,5.0,TB,session1
147,1R,11.0,0.5984,0.9330024495,8.0,0.8274750000000001,0.9132075008000002,0.0,Actor,Observer,1.0,4.0,4.0,6.0,TB,session1
148,1R,4.0,0.24777500000000008,1.6213734475,11.0,0.5984,0.9330024495,0.0,Actor,Actor,1.0,4.0,4.0,7.0,TB,session1
149,1R,7.0,0.2103750000000002,1.4620828493000002,4.0,0.24777500000000008,1.6213734475,0.0,Actor,Actor,1.0,4.0,4.0,8.0,TB,session1
