,Outcome,Performance,Effort,Difficulty,1back-Performance,1back-Effort,1back-Difficulty,Switches,Condition,1back-Condition,Corrects,Confidence,Prev_confidence,Pos_in_block,Player,Session
1613,1NR,10.0,0.42074999999999985,1.2392646708000001,2.0,0.11220000000000002,1.6722747304,0.0,Actor,Actor,0.0,1.0,3.0,9.0,KL,session4
1614,1NR,12.0,0.5189250000000001,0.7823116467000002,7.0,0.2758249999999999,0.5989509934999998,0.0,Actor,Actor-incongruent,1.0,2.0,3.0,1.0,KL,session4
1615,2NR,11.0,0.752675,1.2260105332,10.0,0.5282749999999998,1.1067193208,1.0,Actor,Observer,0.0,1.0,2.0,2.0,KL,session4
1616,2NR,14.0,0.47685,0.5722792418,11.0,0.5750250000000001,1.0396138244000002,0.0,Actor,Actor,0.0,2.0,1.0,12.0,KL,session4
1617,2NR,9.0,0.5750249999999995,1.3992686126999998,11.0,0.5656749999999998,0.7775698773999999,1.0,Actor,Actor,0.0,1.0,1.0,2.0,KL,session4
1618,2NR,10.0,0.37399999999999967,1.1289321937000003,10.0,0.86955,1.0649602103,1.0,Observer,Actor,1.0,1.0,1.0,9.0,KL,session4
1619,2NR,10.0,0.5937250000000001,1.3614657829,9.0,0.733975,1.4216258309999998,0.0,Observer,Actor,1.0,1.0,2.0,2.0,KL,session4
1620,2NR,15.0,0.5516500000000001,0.6122455558,8.0,0.25712500000000005,1.6499621181000002,1.0,Observer,Observer,1.0,3.0,1.0,15.0,KL,session4
1621,2NR,8.0,0.9519454803000004,1.4352904763,10.0,0.313225,1.8972198349999998,0.0,Actor,Observer,1.0,2.0,2.0,2.0,KL,session4
1622,2NR,8.0,0.26180000000000003,1.7999597959999993,8.0,0.7854,1.0916106110000001,0.0,Observer,Observer,0.0,1.0,2.0,12.0,KL,session4
1623,2NR,9.0,0.839762852,0.9213459014000001,10.0,0.5048999999999999,1.0809056692,0.0,Actor,Observer,1.0,1.0,1.0,3.0,KL,session4
1624,2NR,8.0,0.47685,1.306125306,9.0,0.6311249999999999,1.0527062785,1.0,Observer,Observer,1.0,1.0,2.0,7.0,KL,session4
1625,2NR,8.0,0.5095749999999997,1.0470401833,9.0,0.39737500000000003,1.5840564114000002,1.0,Actor,Observer,0.0,1.0,1.0,4.0,KL,session4
1626,2NR,10.0,0.3319249999999998,1.2286931654000006,8.0,0.27115,1.4111934448999999,1.0,Observer,Observer,0.0,1.0,1.0,7.0,KL,session4
1627,2NR,11.0,0.6171000000000001,0.9641671240000003,9.0,0.7012499999999999,1.2606399276000002,1.0,Observer-incongruent,Actor,1.0,1.0,1.0,9.0,KL,session4
1628,2NR,6.0,0.8508499999999999,1.2937730128,9.0,0.5516500000000002,1.3043679478,1.0,Actor,Observer,0.0,1.0,1.0,5.0,KL,session4
1629,2NR,10.0,0.5873130274999998,0.8876797072,11.0,0.4488000000000001,1.0960763983000001,0.0,Actor,Observer,1.0,1.0,2.0,6.0,KL,session4
1630,2NR,8.0,0.4160750000000001,1.7978625862000004,8.0,0.42542499999999994,1.4713815391999998,1.0,Observer,Actor,1.0,1.0,1.0,12.0,KL,session4
1631,2NR,10.0,0.8461749999999999,0.8175391877,9.0,0.5265378537000001,1.4334035759,0.0,Observer,Actor,0.0,1.0,2.0,6.0,KL,session4
1632,2NR,9.0,0.4721750000000001,1.7025334878000002,5.0,0.5329500000000001,1.4261752255000002,0.0,Observer,Actor,0.0,2.0,3.0,7.0,KL,session4
1633,2NR,12.0,0.799425,0.7738948493000002,10.0,0.5984,1.6048089479999998,1.0,Observer,Actor,1.0,1.0,1.0,10.0,KL,session4
1634,2NR,9.0,0.44879999999999987,1.0422987121,12.0,0.6778749999999999,1.0003266584000001,1.0,Observer,Actor,0.0,1.0,1.0,10.0,KL,session4
1635,2NR,9.0,0.30854999999999977,1.194771718,8.0,0.6778749999999999,0.9455695139000001,0.0,Actor,Observer,0.0,1.0,1.0,20.0,KL,session4
1636,2NR,12.0,0.39737500000000003,1.0507383168000002,7.0,0.36465000000000003,1.7126784250999998,1.0,Observer-incongruent,Observer,1.0,1.0,1.0,14.0,KL,session4
1637,2NR,8.0,0.49087499999999995,1.6473407059,9.0,0.49555000000000027,0.8682781731999999,1.0,Actor,Observer,0.0,1.0,2.0,2.0,KL,session4
1638,2NR,8.0,0.9911000000000002,1.1836208043000003,9.0,0.64515,1.3858991769999998,1.0,Actor-incongruent,Actor,1.0,1.0,1.0,15.0,KL,session4
1639,2NR,9.0,0.24309999999999998,1.6566133494,9.0,0.7293000000000001,1.2261302806000003,1.0,Observer-incongruent,Actor,0.0,1.0,1.0,2.0,KL,session4
1640,2NR,8.0,0.44412500000000044,0.9864562335,8.0,0.4160750000000001,1.189825705,0.0,Actor,Actor,1.0,1.0,1.0,5.0,KL,session4
1641,2NR,12.0,0.6778749999999997,0.6827039453,9.0,0.416075,1.3536992806000003,1.0,Observer,Actor,1.0,1.0,1.0,13.0,KL,session4
1642,2NR,10.0,0.6433954806000001,1.0413079608999998,8.0,0.36932499999999996,1.7100531768000002,1.0,Actor,Observer,0.0,1.0,1.0,5.0,KL,session4
1643,2NR,12.0,0.7696378536999999,0.6290148488000002,9.0,0.4114000000000001,1.7212620543,1.0,Actor,Observer,1.0,1.0,1.0,10.0,KL,session4
1644,2NR,8.0,0.4488,1.5978015327999997,10.0,0.2805000000000002,1.548208236,0.0,Observer,Observer,0.0,1.0,1.0,10.0,KL,session4
1645,2NR,11.0,0.3599750000000001,0.9127908471000001,12.0,0.5797000000000001,0.7979157951000001,1.0,Observer-incongruent,Observer,1.0,2.0,1.0,9.0,KL,session4
1646,2NR,9.0,0.3552999999999996,1.1883670223,9.0,0.40205000000000013,1.2753977254,1.0,Observer,Actor,0.0,1.0,1.0,12.0,KL,session4
1647,2NR,11.0,0.42075000000000007,1.5362723822000002,11.0,0.6545000000000001,0.6557161097000002,1.0,Observer-incongruent,Observer,0.0,1.0,1.0,4.0,KL,session4
1648,2NR,10.0,0.556325,1.1739439906000002,10.0,0.5797000000000001,1.3794420685,1.0,Observer,Actor,0.0,1.0,1.0,5.0,KL,session4
1649,2NR,10.0,0.60775,1.3619077916,11.0,0.5937250000000001,0.9058914799000002,1.0,Observer,Observer,1.0,1.0,1.0,12.0,KL,session4
1650,2NR,10.0,0.7339750000000004,1.1566785462000002,10.0,0.22907499999999958,1.4267757185,0.0,Actor,Observer,0.0,1.0,1.0,11.0,KL,session4
1651,2NR,8.0,0.8865128519999999,1.0551630960000002,8.0,0.32725000000000004,1.5017175275999999,1.0,Actor,Actor,1.0,1.0,1.0,8.0,KL,session4
1652,2NR,10.0,0.5516499999999999,0.9997179045999999,11.0,0.28517499999999973,1.4279661140999995,0.0,Actor,Actor,1.0,1.0,2.0,3.0,KL,session4
1653,2NR,8.0,0.7106000000000002,1.2563651632,7.0,0.2758250000000002,1.9381193489,0.0,Actor,Actor,0.0,1.0,1.0,9.0,KL,session4
1654,2NR,14.0,0.66385,0.4829703004999999,9.0,0.8414999999999998,1.0570420900999997,1.0,Actor,Actor,0.0,1.0,2.0,29.0,KL,session4
1655,2NR,14.0,0.5095750000000001,0.660104,8.0,0.3973750000000001,1.6608839878,0.0,Observer,Observer,1.0,1.0,2.0,2.0,KL,session4
1656,2NR,8.0,0.5282750000000003,0.9574339800999998,10.0,0.7106,1.0577677599,0.0,Observer,Observer,1.0,1.0,2.0,6.0,KL,session4
1657,2NR,14.0,0.46749999999999986,0.49266717699999996,11.0,0.5843749999999999,1.3281582855999998,1.0,Observer,Observer,0.0,1.0,1.0,2.0,KL,session4
1658,2NR,10.0,0.546975,1.2468952987000002,12.0,0.7713749999999997,1.0885228478,1.0,Observer,Actor,1.0,1.0,1.0,13.0,KL,session4
1659,2NR,7.0,0.2431000000000002,2.4525173376000002,10.0,0.22907500000000003,1.2944566778,1.0,Observer-incongruent,Observer,1.0,1.0,1.0,14.0,KL,session4
1660,2NR,11.0,0.47685000000000005,0.8769050146,10.0,0.5890500000000001,0.8521983720999999,1.0,Observer,Observer,0.0,1.0,1.0,2.0,KL,session4
1661,2NR,7.0,0.603075,1.7984135165000004,9.0,0.4020500000000001,1.4095760967,1.0,Actor,Observer,1.0,1.0,1.0,10.0,KL,session4
1662,2NR,12.0,0.6124249999999999,0.6999951982000001,10.0,0.16829999999999995,0.9483933932,1.0,Actor,Observer,0.0,1.0,2.0,5.0,KL,session4
1663,2NR,10.0,0.49087500000000006,0.7250934418000001,10.0,0.42074999999999985,1.2392646708000001,1.0,Observer,Actor,1.0,1.0,1.0,10.0,KL,session4
1664,3NR,12.0,0.48446302749999987,0.8366304883999999,11.0,0.752675,1.2260105332,1.0,Observer-incongruent,Actor,0.0,2.0,1.0,3.0,KL,session4
1665,3NR,9.0,0.3927000000000001,1.7494754008999998,14.0,0.47685,0.5722792418,1.0,Actor-incongruent,Actor,1.0,1.0,2.0,13.0,KL,session4
1666,3NR,12.0,0.18699999999999994,0.6129893617000001,10.0,0.5937250000000001,1.3614657829,1.0,Observer,Observer,0.0,1.0,1.0,3.0,KL,session4
1667,3NR,8.0,0.6404750000000002,1.4359484871000001,8.0,0.9519454803000004,1.4352904763,0.0,Observer,Actor,1.0,2.0,2.0,3.0,KL,session4
1668,3NR,11.0,0.5142499999999997,1.5349130498,8.0,0.26180000000000003,1.7999597959999993,1.0,Observer,Observer,1.0,1.0,1.0,13.0,KL,session4
1669,3NR,10.0,0.58905,1.0935184033,9.0,0.839762852,0.9213459014000001,1.0,Observer,Actor,0.0,1.0,1.0,4.0,KL,session4
1670,3NR,10.0,0.6357999999999999,0.7488336475000001,8.0,0.47685,1.306125306,1.0,Observer-incongruent,Observer,1.0,2.0,1.0,8.0,KL,session4
1671,3NR,15.0,0.374,0.5860620776000001,11.0,0.6171000000000001,0.9641671240000003,1.0,Observer-incongruent,Observer-incongruent,1.0,2.0,1.0,10.0,KL,session4
1672,3NR,9.0,0.73865,1.4071471524999999,8.0,0.4160750000000001,1.7978625862000004,1.0,Observer-incongruent,Observer,1.0,1.0,1.0,13.0,KL,session4
1673,3NR,13.0,0.19167499999999998,1.0609556504,10.0,0.8461749999999999,0.8175391877,0.0,Actor,Observer,0.0,1.0,1.0,7.0,KL,session4
1674,3NR,10.0,0.575025,1.6510565088,9.0,0.4721750000000001,1.7025334878000002,0.0,Actor,Observer,0.0,1.0,2.0,8.0,KL,session4
1675,3NR,14.0,0.29452500000000004,0.6970330216999998,8.0,0.49087499999999995,1.6473407059,1.0,Observer-incongruent,Actor,0.0,2.0,1.0,3.0,KL,session4
1676,3NR,14.0,0.3973749999999999,0.8719392183000001,12.0,0.6778749999999997,0.6827039453,1.0,Observer-incongruent,Observer,1.0,1.0,1.0,14.0,KL,session4
1677,3NR,9.0,0.7199500000000002,1.1129758444000002,8.0,0.4488,1.5978015327999997,1.0,Actor-incongruent,Observer,1.0,1.0,1.0,11.0,KL,session4
1678,3NR,10.0,0.453475,1.1639640561,11.0,0.3599750000000001,0.9127908471000001,1.0,Observer-incongruent,Observer-incongruent,1.0,2.0,2.0,10.0,KL,session4
1679,3NR,9.0,0.8929250000000001,0.9789540268000002,10.0,0.7339750000000004,1.1566785462000002,0.0,Actor-incongruent,Actor,0.0,1.0,1.0,12.0,KL,session4
1680,3NR,10.0,0.537625,1.0540950860000002,8.0,0.8865128519999999,1.0551630960000002,1.0,Observer-incongruent,Actor,1.0,1.0,1.0,9.0,KL,session4
1681,3NR,11.0,0.4347749999999999,0.9203300810999999,8.0,0.7106000000000002,1.2563651632,1.0,Observer,Actor,1.0,1.0,1.0,10.0,KL,session4
1682,3NR,13.0,0.45815,0.7601533841999999,7.0,0.603075,1.7984135165000004,1.0,Observer-incongruent,Actor,1.0,2.0,1.0,11.0,KL,session4
1683,4NR,11.0,0.397375,1.4991260883000004,12.0,0.18699999999999994,0.6129893617000001,1.0,Observer-incongruent,Observer,0.0,2.0,1.0,4.0,KL,session4
1684,4NR,13.0,0.4488000000000002,0.6885160538000001,8.0,0.6404750000000002,1.4359484871000001,0.0,Observer,Observer,1.0,1.0,2.0,4.0,KL,session4
1685,4NR,12.0,0.5843749999999999,0.9930617768000002,13.0,0.19167499999999998,1.0609556504,1.0,Observer,Actor,1.0,1.0,1.0,8.0,KL,session4
1686,4NR,10.0,0.7182130274999999,0.8148806399999999,10.0,0.575025,1.6510565088,0.0,Actor,Actor,0.0,1.0,1.0,9.0,KL,session4
1687,4NR,12.0,0.5796999999999997,1.5561892403000006,14.0,0.29452500000000004,0.6970330216999998,1.0,Observer-incongruent,Observer-incongruent,0.0,2.0,2.0,4.0,KL,session4
1688,4NR,8.0,0.8414999999999999,0.9630900374000002,9.0,0.8929250000000001,0.9789540268000002,1.0,Actor-incongruent,Actor-incongruent,1.0,1.0,1.0,13.0,KL,session4
1689,5NR,9.0,0.5376250000000002,1.9153757650999998,13.0,0.4488000000000002,0.6885160538000001,1.0,Actor,Observer,0.0,1.0,1.0,5.0,KL,session4
1690,1R,10.0,0.4534750000000003,1.0697915537,11.0,0.49555000000000016,0.9655270139000001,0.0,Actor,Actor,1.0,2.0,1.0,0.0,KL,session5
1691,1R,2.0,0.0654499999999999,1.8151755045,10.0,0.4534750000000003,1.0697915537,0.0,Observer,Actor,1.0,3.0,2.0,1.0,KL,session5
1692,1R,9.0,0.5656749999999997,1.5306837565000002,2.0,0.0654499999999999,1.8151755045,0.0,Observer,Observer,1.0,2.0,3.0,2.0,KL,session5
1693,1R,8.0,0.39270000000000005,0.6216303198999998,9.0,0.5656749999999997,1.5306837565000002,0.0,Actor,Observer,1.0,3.0,2.0,3.0,KL,session5
1694,1R,5.0,0.3506250000000003,1.002143506,13.0,0.5937250000000001,0.6545434701999999,0.0,Actor,Actor,0.0,3.0,1.0,7.0,KL,session5
1695,1R,3.0,0.23374999999999999,1.0253460662,10.0,0.4300999999999999,1.1101631159999998,0.0,Observer-incongruent,Observer,1.0,3.0,2.0,0.0,KL,session5
1696,1R,3.0,0.20102500000000006,0.9929018134,3.0,0.23374999999999999,1.0253460662,0.0,Actor,Observer-incongruent,1.0,4.0,3.0,1.0,KL,session5
1697,1R,1.0,0.004674999999999985,1.2121472207000001,3.0,0.20102500000000006,0.9929018134,0.0,Observer,Actor,1.0,3.0,4.0,2.0,KL,session5
1698,1R,1.0,0.06077499999999997,1.4314606334000004,1.0,0.004674999999999985,1.2121472207000001,0.0,Actor,Observer,1.0,3.0,3.0,3.0,KL,session5
1699,1R,3.0,0.17765000000000003,1.2159730747,1.0,0.06077499999999997,1.4314606334000004,0.0,Actor,Actor,1.0,3.0,3.0,4.0,KL,session5
1700,1R,5.0,0.3085500000000001,1.1016485635000002,3.0,0.17765000000000003,1.2159730747,0.0,Actor,Actor,1.0,2.0,3.0,5.0,KL,session5
1701,1R,10.0,0.7760499999999999,1.1724299823,5.0,0.3085500000000001,1.1016485635000002,0.0,Actor,Actor,1.0,2.0,2.0,6.0,KL,session5
1702,1R,2.0,0.07480000000000003,0.6184287834999997,10.0,0.7760499999999999,1.1724299823,0.0,Observer,Actor,1.0,3.0,2.0,7.0,KL,session5
1703,1R,4.0,0.17297499999999993,0.8862907342000003,10.0,0.9349999999999998,0.9676047340000001,0.0,Observer,Actor,1.0,2.0,2.0,9.0,KL,session5
1704,1R,1.0,0.1122,1.5408316468,4.0,0.17297499999999993,0.8862907342000003,0.0,Actor,Observer,0.0,2.0,2.0,10.0,KL,session5
1705,1R,11.0,0.3786750000000002,0.5238679414000001,11.0,0.6451500000000004,1.0515553943,0.0,Actor,Observer,1.0,4.0,2.0,0.0,KL,session5
1706,1R,3.0,0.2103750000000001,0.8311670845,11.0,0.3786750000000002,0.5238679414000001,0.0,Observer,Actor,1.0,3.0,4.0,1.0,KL,session5
1707,1R,6.0,0.2477750000000003,1.2709929917,3.0,0.2103750000000001,0.8311670845,0.0,Actor,Observer,1.0,3.0,3.0,2.0,KL,session5
1708,1R,9.0,0.5423,1.2766268477999998,6.0,0.2477750000000003,1.2709929917,0.0,Actor,Actor,1.0,2.0,3.0,3.0,KL,session5
1709,1R,5.0,0.2617999999999999,1.2051664153000003,9.0,0.5423,1.2766268477999998,0.0,Observer,Actor,1.0,2.0,2.0,4.0,KL,session5
1710,1R,7.0,0.4347749999999999,1.0029390427000002,10.0,0.5609999999999993,0.8920703961000002,0.0,Observer,Observer,1.0,2.0,1.0,6.0,KL,session5
1711,1R,3.0,0.201025,1.4420052184000003,7.0,0.4347749999999999,1.0029390427000002,0.0,Actor,Observer,1.0,2.0,2.0,7.0,KL,session5
1712,1R,10.0,0.472175,1.2584841938,12.0,0.5189249999999999,0.9744910557000003,1.0,Observer-incongruent,Observer,0.0,1.0,1.0,0.0,KL,session5
1713,1R,4.0,0.07947499999999996,1.0188923922,12.0,0.48152500000000004,0.7789065156999999,0.0,Observer-incongruent,Observer-incongruent,1.0,2.0,1.0,4.0,KL,session5
1714,1R,1.0,0.0748,1.273629468,10.0,0.49555,2.1707819586,0.0,Observer,Observer,1.0,3.0,2.0,6.0,KL,session5
1715,1R,7.0,0.575025,0.8364886899000001,1.0,0.0748,1.273629468,0.0,Observer,Observer,1.0,3.0,3.0,7.0,KL,session5
1716,1R,10.0,0.12154999999999999,0.6092671772,7.0,0.575025,0.8364886899000001,0.0,Observer,Observer,1.0,3.0,3.0,8.0,KL,session5
1717,1R,11.0,0.42542500000000005,1.5175641483,9.0,0.75735,1.5858572651,0.0,Observer,Actor,1.0,2.0,1.0,0.0,KL,session5
1718,1R,4.0,0.08882499999999993,0.9623763093999999,11.0,0.6030750000000001,1.1104635856999998,0.0,Actor,Observer,1.0,3.0,1.0,3.0,KL,session5
1719,1R,8.0,0.35997500000000004,1.2969047713000001,4.0,0.08882499999999993,0.9623763093999999,0.0,Observer,Actor,1.0,2.0,3.0,4.0,KL,session5
1720,1R,2.0,0.06077499999999991,1.3547747580000002,8.0,0.35997500000000004,1.2969047713000001,0.0,Observer,Observer,0.0,2.0,2.0,5.0,KL,session5
1721,1R,10.0,0.7059249999999999,1.1217899766000001,12.0,0.5189249999999999,0.8430890869999998,0.0,Actor,Observer,1.0,3.0,1.0,0.0,KL,session5
1722,1R,1.0,0.05610000000000004,1.2255328998000001,10.0,0.7059249999999999,1.1217899766000001,0.0,Observer,Actor,1.0,3.0,3.0,1.0,KL,session5
1723,1R,6.0,0.21504999999999996,0.9082338627,1.0,0.05610000000000004,1.2255328998000001,0.0,Actor,Observer,1.0,2.0,3.0,2.0,KL,session5
1724,1R,1.0,0.06545000000000001,1.2977124028999998,6.0,0.21504999999999996,0.9082338627,0.0,Observer,Actor,1.0,2.0,2.0,3.0,KL,session5
1725,1R,7.0,0.18699999999999994,1.2932487099000005,1.0,0.06545000000000001,1.2977124028999998,0.0,Observer,Observer,1.0,2.0,2.0,4.0,KL,session5
1726,1R,1.0,0.0,0.7405370199000001,7.0,0.18699999999999994,1.2932487099000005,0.0,Actor,Observer,1.0,3.0,2.0,5.0,KL,session5
1727,1R,4.0,0.1309,0.8828058343999998,1.0,0.0,0.7405370199000001,0.0,Observer,Actor,1.0,2.0,3.0,6.0,KL,session5
1728,1R,8.0,0.58905,1.4049753981999997,4.0,0.1309,0.8828058343999998,0.0,Actor,Observer,1.0,1.0,2.0,7.0,KL,session5
1729,1R,1.0,0.0,1.5581279814000002,8.0,0.58905,1.4049753981999997,0.0,Actor,Actor,1.0,4.0,1.0,8.0,KL,session5
1730,1R,1.0,0.0,0.42232155159999984,8.0,0.5423,1.2416898561000003,0.0,Actor,Observer,1.0,3.0,1.0,0.0,KL,session5
1731,1R,2.0,0.19167500000000004,0.5375240575000001,1.0,0.0,0.42232155159999984,0.0,Observer,Actor,1.0,4.0,3.0,1.0,KL,session5
1732,1R,1.0,0.05142499999999994,1.118650947,2.0,0.19167500000000004,0.5375240575000001,0.0,Observer,Observer,1.0,4.0,4.0,2.0,KL,session5
1733,1R,5.0,0.3272499999999998,0.6180204971000004,12.0,0.5796999999999999,0.5277501809,0.0,Actor,Actor,1.0,3.0,2.0,4.0,KL,session5
1734,1R,1.0,0.051425000000000054,1.4472895328999997,5.0,0.3272499999999998,0.6180204971000004,0.0,Actor,Actor,1.0,3.0,3.0,5.0,KL,session5
1735,1R,8.0,0.6919000000000002,1.2178757101,1.0,0.051425000000000054,1.4472895328999997,0.0,Actor,Actor,1.0,2.0,3.0,6.0,KL,session5
1736,1R,3.0,0.31789999999999996,1.0952567945,8.0,0.6919000000000002,1.2178757101,0.0,Observer,Actor,1.0,1.0,2.0,7.0,KL,session5
1737,1R,9.0,0.48152499999999987,1.2441807513,3.0,0.31789999999999996,1.0952567945,0.0,Actor,Observer,1.0,1.0,1.0,8.0,KL,session5
1738,1R,4.0,0.2945249999999999,0.7368076616000001,9.0,0.5984,1.2523234170000004,0.0,Actor,Actor,1.0,2.0,1.0,10.0,KL,session5
1739,1R,1.0,0.0654499999999999,0.9915366083000001,4.0,0.2945249999999999,0.7368076616000001,0.0,Actor,Actor,1.0,1.0,2.0,11.0,KL,session5
1740,1R,1.0,0.06077500000000002,1.1665177441000003,1.0,0.0654499999999999,0.9915366083000001,0.0,Observer,Actor,1.0,1.0,1.0,12.0,KL,session5
1741,1R,5.0,0.135575,1.4523706694000003,10.0,0.77605,1.4958576502000005,0.0,Actor,Actor-incongruent,1.0,3.0,1.0,0.0,KL,session5
1742,1R,6.0,0.19167500000000004,1.4502004574000005,11.0,0.8181249999999999,1.1587501047000002,0.0,Actor,Actor,1.0,1.0,1.0,3.0,KL,session5
1743,1R,3.0,0.31322500000000003,1.4418608018999999,13.0,0.5890500000000001,0.6729487396,0.0,Actor,Actor,1.0,2.0,1.0,5.0,KL,session5
1744,1R,10.0,0.4067250000000001,0.7495939878,3.0,0.31322500000000003,1.4418608018999999,0.0,Observer,Actor,1.0,3.0,2.0,6.0,KL,session5
1745,1R,2.0,0.09817499999999996,1.6913199863,10.0,0.4067250000000001,0.7495939878,0.0,Observer,Observer,1.0,2.0,3.0,7.0,KL,session5
1746,1R,5.0,0.35997500000000004,0.9929564518999999,2.0,0.09817499999999996,1.6913199863,0.0,Observer,Observer,1.0,3.0,2.0,8.0,KL,session5
1747,1R,5.0,0.23374999999999996,0.8372757136,13.0,0.39269999999999994,1.3140049938,0.0,Observer,Observer,1.0,3.0,1.0,14.0,KL,session5
1748,1R,6.0,0.32724999999999993,0.5851979394,5.0,0.23374999999999996,0.8372757136,0.0,Observer,Observer,1.0,3.0,3.0,15.0,KL,session5
1749,1R,1.0,0.12155000000000005,0.8507797314000001,6.0,0.32724999999999993,0.5851979394,0.0,Observer,Observer,0.0,4.0,3.0,16.0,KL,session5
1750,1R,3.0,0.023374999999999924,1.6234905704000004,11.0,0.44412500000000005,1.3356985785000002,0.0,Actor,Observer,1.0,3.0,1.0,0.0,KL,session5
1751,1R,11.0,0.25712499999999994,1.1996288385000002,3.0,0.023374999999999924,1.6234905704000004,0.0,Observer,Actor,1.0,3.0,3.0,1.0,KL,session5
1752,1R,9.0,0.5282749999999996,1.3929253493,12.0,0.4768499999999999,0.7729841962000003,0.0,Actor,Actor,1.0,2.0,2.0,3.0,KL,session5
1753,1R,1.0,0.07012500000000021,0.6515173055,12.0,0.7666999999999997,1.1765089320000002,0.0,Actor,Actor,1.0,2.0,1.0,6.0,KL,session5
1754,1R,12.0,0.6124250000000004,0.7404836099999997,9.0,0.6451500000000004,1.1997128123,0.0,Actor,Observer,1.0,3.0,1.0,8.0,KL,session5
1755,1R,2.0,0.0,1.027012426,13.0,0.35530000000000006,0.7142348317,0.0,Actor,Observer-incongruent,1.0,3.0,1.0,11.0,KL,session5
1756,1R,3.0,0.08415000000000006,1.6548423266,11.0,0.7386499999999999,0.9576481287999999,0.0,Observer,Actor,1.0,3.0,2.0,13.0,KL,session5
1757,1R,4.0,0.12622500000000014,0.7049312967000001,3.0,0.08415000000000006,1.6548423266,0.0,Actor,Observer,1.0,3.0,3.0,14.0,KL,session5
1758,1R,9.0,0.3412750000000002,0.6944403193,4.0,0.12622500000000014,0.7049312967000001,0.0,Observer,Actor,1.0,3.0,3.0,15.0,KL,session5
1759,1R,9.0,0.4300999999999999,0.6790981872,9.0,0.668525,1.4864729725999999,0.0,Observer,Observer-incongruent,0.0,3.0,1.0,20.0,KL,session5
1760,1R,1.0,0.042075,1.6521316434,10.0,0.6778750000000001,1.2043129516,0.0,Observer,Actor-incongruent,1.0,3.0,1.0,0.0,KL,session5
1761,1R,2.0,0.08882500000000002,1.2951648171,1.0,0.042075,1.6521316434,0.0,Observer,Observer,1.0,4.0,3.0,1.0,KL,session5
1762,1R,3.0,0.32257499999999995,0.9683394232,2.0,0.08882500000000002,1.2951648171,0.0,Observer,Observer,1.0,2.0,4.0,2.0,KL,session5
1763,1R,8.0,0.53295,0.7350176401,10.0,0.603075,0.9671267382000001,0.0,Observer,Observer,1.0,2.0,1.0,4.0,KL,session5
1764,1R,7.0,0.66385,1.112380576,8.0,0.53295,0.7350176401,0.0,Actor,Observer,1.0,2.0,2.0,5.0,KL,session5
1765,1R,8.0,0.313225,0.8959755177,7.0,0.66385,1.112380576,0.0,Observer,Actor,1.0,1.0,2.0,6.0,KL,session5
1766,1R,1.0,0.0935,2.0116598732,8.0,0.313225,0.8959755177,0.0,Actor,Observer,0.0,1.0,1.0,7.0,KL,session5
1767,1R,7.0,0.7433250000000001,1.0549762627000001,11.0,0.37867500000000004,1.2990577582,0.0,Actor-incongruent,Actor,1.0,3.0,1.0,0.0,KL,session5
1768,1R,7.0,0.4020499999999998,1.2015845470000004,7.0,0.7433250000000001,1.0549762627000001,0.0,Observer,Actor-incongruent,1.0,4.0,3.0,1.0,KL,session5
1769,1R,9.0,0.5329499999999999,1.3031834234999997,7.0,0.4020499999999998,1.2015845470000004,0.0,Observer,Observer,1.0,3.0,4.0,2.0,KL,session5
1770,1R,9.0,0.238425,1.1689564983999996,9.0,0.5329499999999999,1.3031834234999997,0.0,Observer,Observer,1.0,2.0,3.0,3.0,KL,session5
1771,1R,9.0,0.6264500000000001,1.3948385437,8.0,0.6124250000000002,1.2643045354,0.0,Actor,Observer,1.0,1.0,1.0,5.0,KL,session5
1772,1R,2.0,0.06545000000000012,0.9337509883000003,9.0,0.6264500000000001,1.3948385437,0.0,Actor,Actor,1.0,2.0,1.0,6.0,KL,session5
1773,1R,2.0,0.26180000000000003,1.8134799520000007,8.0,0.42836285369999993,1.0712475194,0.0,Actor-incongruent,Actor,1.0,2.0,1.0,8.0,KL,session5
1774,1R,6.0,0.11219999999999997,0.45695778389999997,2.0,0.26180000000000003,1.8134799520000007,0.0,Observer,Actor-incongruent,0.0,4.0,2.0,9.0,KL,session5
1775,1R,11.0,0.75735,1.049826043,12.0,0.8929249999999996,0.9644162159999999,0.0,Actor,Actor-incongruent,1.0,2.0,1.0,0.0,KL,session5
1776,1R,2.0,0.0748,0.8340599941000001,11.0,0.75735,1.049826043,0.0,Observer,Actor,1.0,3.0,2.0,1.0,KL,session5
1777,1R,1.0,0.135575,1.3188184522,2.0,0.0748,0.8340599941000001,0.0,Observer,Observer,1.0,3.0,3.0,2.0,KL,session5
1778,1R,2.0,0.14025000000000004,0.8769805026000002,11.0,0.5984000000000003,1.0997535640999998,0.0,Observer-incongruent,Actor-incongruent,1.0,3.0,1.0,6.0,KL,session5
1779,1R,5.0,0.03739999999999999,0.5418593901,7.0,0.9145630275000001,0.9116326558999999,0.0,Observer,Actor,0.0,2.0,1.0,9.0,KL,session5
1780,1R,2.0,0.10752499999999998,0.7408326868000001,11.0,0.5329500000000001,1.5488010702,0.0,Observer,Actor-incongruent,1.0,3.0,1.0,0.0,KL,session5
1781,1R,1.0,0.08882500000000004,0.9429691362000002,2.0,0.10752499999999998,0.7408326868000001,0.0,Actor,Observer,1.0,3.0,3.0,1.0,KL,session5
