,trial_idx,agent_choices,choice_a0,choice_a1,better_choice,correct_a0,correct_a1,correct_choices,navigation_init_time,navigation_init_idx,navigation_end_time,observer,player,player_choice,observer_choice,poll_probs,prop_touched_polls,reaction_time,reward,reward_time,total_polls,touched_polls,trial_aborted,trial_duration,date_time
822,822,[1.0],1.0,0,1.0,1.0,0,[1.0],1683063957.417343,167,3.5663809776306152,1,0,1,0,0.15,1.0,[1.983083963394165],1.0,3.5663809776306152,2,2,0,4.565898895263672,2023_05_02_17_45_53
823,823,[1.0],1.0,0,1.0,1.0,0,[1.0],1683063963.68398,114,3.666421890258789,1,0,1,0,0.15,0.6,[1.0998969078063965],1.0,3.666421890258789,5,3,0,4.666145086288452,2023_05_02_17_46_00
824,824,[1.0],1.0,0,1.0,1.0,0,[1.0],1683063970.8164961,107,3.5500311851501465,1,0,1,0,0.15,0.8,[0.9840950965881348],1.0,3.5500311851501465,5,4,0,4.5498740673065186,2023_05_02_17_46_07
825,825,[1.0],1.0,0,1.0,1.0,0,[1.0],1683063977.9492018,107,5.582844018936157,1,0,1,0,0.15,0.7272727272727273,[0.9832479953765869],1.0,5.582844018936157,11,8,0,6.582478046417236,2023_05_02_17_46_15
826,826,[1.0],1.0,0,1.0,1.0,0,[1.0],1683063987.182306,107,2.2497777938842773,1,0,1,0,0.15,1.0,[0.9830248355865479],1.0,2.2497777938842773,1,1,0,3.2497189044952393,2023_05_02_17_46_24
827,827,[1.0],1.0,0,1.0,1.0,0,[1.0],1683063992.948313,107,7.082949876785278,1,0,1,0,0.15,0.6,[0.9833171367645264],0.0,7.082949876785278,15,9,0,8.082359790802002,2023_05_02_17_46_30
828,828,[1.0],1.0,0,1.0,1.0,0,[1.0],1683064003.7482188,107,6.232823133468628,1,0,1,0,0.15,0.8461538461538461,[0.9836380481719971],1.0,6.232823133468628,13,11,0,7.2326672077178955,2023_05_02_17_46_40
829,829,[1.0],1.0,0,1.0,1.0,0,[1.0],1683064013.66352,107,6.382053852081299,1,0,1,0,0.15,0.6153846153846154,[0.983471155166626],1.0,6.382053852081299,13,8,0,7.381730079650879,2023_05_02_17_46_50
830,830,[1.0],1.0,0,1.0,1.0,0,[1.0],1683064023.728956,107,2.8995180130004883,1,0,1,0,0.15,0.3333333333333333,[0.9831809997558594],1.0,2.8995180130004883,3,1,0,3.8996329307556152,2023_05_02_17_47_00
831,831,[1.0],1.0,0,1.0,1.0,0,[1.0],1683064031.6958022,198,6.432999849319458,1,0,1,0,0.15,0.8888888888888888,[2.4995341300964355],1.0,6.432999849319458,9,8,0,7.432552814483643,2023_05_02_17_47_07
832,832,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683064040.3279538,108,7.099512100219727,1,0,1,0,0.0,0.6,[0.9996030330657959],0.0,7.099512100219727,15,9,0,8.099204063415527,2023_05_02_17_47_17
833,833,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683064051.8273122,149,7.782823085784912,1,0,1,0,0.0,0.6666666666666666,[1.6830370426177979],0.0,7.782823085784912,15,10,0,8.78259801864624,2023_05_02_17_47_28
834,834,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064062.642776,107,5.23311710357666,1,0,-1,0,0.15,0.5,[0.9832651615142822],1.0,5.23311710357666,10,5,0,6.232964277267456,2023_05_02_17_47_39
835,835,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064071.708718,118,7.067009925842285,1,0,-1,0,0.15,0.8666666666666667,[1.1668128967285156],0.0,7.067009925842285,15,13,0,8.066151857376099,2023_05_02_17_47_48
836,836,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064083.674748,189,6.949914932250977,1,0,-1,0,0.15,0.8181818181818182,[2.349307060241699],1.0,6.949914932250977,11,9,0,7.948867082595825,2023_05_02_17_47_59
837,837,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064093.390979,132,2.7163660526275635,1,0,-1,0,0.15,1.0,[1.3996291160583496],1.0,2.7163660526275635,1,1,0,3.7326252460479736,2023_05_02_17_48_10
838,838,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064099.4413419,118,7.115998983383179,1,0,-1,0,0.15,0.8666666666666667,[1.1666350364685059],1.0,7.115998983383179,15,13,0,8.115648984909058,2023_05_02_17_48_16
839,839,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064110.14004,111,4.649754285812378,1,0,-1,0,0.15,0.75,[1.0502889156341553],1.0,4.649754285812378,8,6,0,5.649413108825684,2023_05_02_17_48_27
840,840,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064119.2722292,163,5.850440979003906,1,0,-1,0,0.15,0.4444444444444444,[1.9163167476654053],1.0,5.850440979003906,9,4,0,6.849319934844971,2023_05_02_17_48_35
841,841,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064128.005613,116,7.066487073898315,1,0,-1,0,0.15,0.4666666666666667,[1.1339468955993652],0.0,7.066487073898315,15,7,0,8.066367149353027,2023_05_02_17_48_45
842,842,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683064138.6543412,108,6.899674892425537,1,0,1,0,0.0,0.7333333333333333,[1.0002391338348389],0.0,6.899674892425537,15,11,0,7.899237871170044,2023_05_02_17_48_55
843,843,[1.0],1.0,0,1.0,1.0,0,[1.0],1683064151.6367931,250,9.48244571685791,1,0,1,0,0.15,0.6,[3.3662877082824707],0.0,9.48244571685791,15,9,0,10.482669591903687,2023_05_02_17_49_06
844,844,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683064162.952747,132,7.316517114639282,1,0,-1,0,0.0,0.8,[1.399765968322754],0.0,7.316517114639282,15,12,0,8.316250085830688,2023_05_02_17_49_19
845,845,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683064173.6521778,112,7.182661056518555,1,0,-1,0,0.0,0.4,[1.0665030479431152],0.0,7.182661056518555,15,6,0,8.182698011398315,2023_05_02_17_49_30
846,846,[1.0],1.0,0,1.0,1.0,0,[1.0],1683064184.5011818,109,3.249642848968506,1,0,1,0,0.15,0.5,[1.0167067050933838],1.0,3.249642848968506,4,2,0,4.2496466636657715,2023_05_02_17_49_41
847,847,[1.0],1.0,0,1.0,1.0,0,[1.0],1683064191.2843142,107,6.883728742599487,1,0,1,0,0.15,0.7333333333333333,[0.9830877780914307],0.0,6.883728742599487,15,11,0,7.882998943328857,2023_05_02_17_49_48
848,848,[1.0],1.0,0,1.0,1.0,0,[1.0],1683064201.883141,107,3.567183256149292,1,0,1,0,0.15,0.8,[0.9831221103668213],1.0,3.567183256149292,5,4,0,4.566148281097412,2023_05_02_17_49_59
849,849,[1.0],1.0,0,1.0,1.0,0,[1.0],1683064209.116086,112,2.632786273956299,1,0,1,0,0.15,0.5,[1.0662860870361328],1.0,2.632786273956299,2,1,0,3.6326441764831543,2023_05_02_17_50_06
850,850,[1.0],1.0,0,1.0,1.0,0,[1.0],1683064215.3161972,113,3.6498029232025146,1,0,1,0,0.15,0.6,[1.0836448669433594],1.0,3.6498029232025146,5,3,0,4.649767875671387,2023_05_02_17_50_12
851,851,[1.0],1.0,0,1.0,1.0,0,[1.0],1683064222.4486132,107,7.082930088043213,1,0,1,0,0.15,0.4,[0.983273983001709],0.0,7.082930088043213,15,6,0,8.082670211791992,2023_05_02_17_50_19
852,852,[1.0],1.0,0,1.0,1.0,0,[1.0],1683064233.6643782,132,7.316658973693848,1,0,1,0,0.15,0.6,[1.4001009464263916],0.0,7.316658973693848,15,9,0,8.315641164779663,2023_05_02_17_50_30
853,853,[1.0],1.0,0,1.0,1.0,0,[1.0],1683064250.279913,466,12.898125171661377,1,0,1,0,0.15,0.3333333333333333,[6.964959144592285],1.0,12.898125171661377,15,5,0,13.897809028625488,2023_05_02_17_50_41
854,854,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064261.329175,117,3.783038377761841,1,0,-1,0,0.15,0.8,[1.1495990753173828],1.0,3.783038377761841,5,4,0,4.799330234527588,2023_05_02_17_50_58
855,855,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064268.545363,107,3.6672966480255127,1,0,-1,0,0.15,1.0,[0.9834136962890625],1.0,3.6672966480255127,5,5,0,4.66750693321228,2023_05_02_17_51_05
856,856,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064275.82815,110,3.61580228805542,1,0,-1,0,0.15,0.4,[1.0325210094451904],1.0,3.61580228805542,5,2,0,4.616560220718384,2023_05_02_17_51_12
857,857,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064282.9778712,107,2.883179187774658,1,0,-1,0,0.15,0.3333333333333333,[0.9832613468170166],1.0,2.883179187774658,3,1,0,3.8829522132873535,2023_05_02_17_51_20
858,858,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064289.444078,109,6.9829018115997314,1,0,-1,0,0.15,0.6,[1.0167851448059082],0.0,6.9829018115997314,15,9,0,7.982622861862183,2023_05_02_17_51_26
859,859,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064300.276333,117,6.0663838386535645,1,0,-1,0,0.15,0.6666666666666666,[1.1498019695281982],1.0,6.0663838386535645,12,8,0,7.065745830535889,2023_05_02_17_51_37
860,860,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064309.8757918,108,3.3664519786834717,1,0,-1,0,0.15,0.25,[1.0000510215759277],1.0,3.3664519786834717,4,1,0,4.366389036178589,2023_05_02_17_51_47
861,861,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064316.8087401,108,3.9010651111602783,1,0,-1,0,0.15,0.5,[0.9998133182525635],1.0,3.9010651111602783,6,3,0,4.8996241092681885,2023_05_02_17_51_53
862,862,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064325.141192,158,6.082769155502319,1,0,-1,0,0.15,0.5,[1.833881139755249],1.0,6.082769155502319,10,5,0,7.082927227020264,2023_05_02_17_52_01
863,863,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064334.590975,139,3.4660587310791016,1,0,-1,0,0.15,0.3333333333333333,[1.5167570114135742],1.0,3.4660587310791016,3,1,0,4.46596884727478,2023_05_02_17_52_11
864,864,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064341.207625,114,4.049799919128418,1,0,-1,0,0.15,0.6666666666666666,[1.0996112823486328],1.0,4.049799919128418,6,4,0,5.049455165863037,2023_05_02_17_52_18
865,865,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683064348.757022,108,6.966164827346802,1,0,-1,0,0.0,0.9333333333333333,[1.0006439685821533],0.0,6.966164827346802,15,14,0,7.965972900390625,2023_05_02_17_52_25
866,866,[1.0],1.0,0,1.0,1.0,0,[1.0],1683064360.6555898,181,6.148946285247803,1,0,1,0,0.15,0.5555555555555556,[2.2159311771392822],1.0,6.148946285247803,9,5,0,7.148597955703735,2023_05_02_17_52_36
867,867,[1.0],1.0,0,1.0,1.0,0,[1.0],1683064369.255063,107,3.600512981414795,1,0,1,0,0.15,0.6,[0.983320951461792],1.0,3.600512981414795,5,3,0,4.5995728969573975,2023_05_02_17_52_46
868,868,[1.0],1.0,0,1.0,1.0,0,[1.0],1683064376.471926,109,4.249891757965088,1,0,1,0,0.15,0.2857142857142857,[1.0175588130950928],1.0,4.249891757965088,7,2,0,5.2496209144592285,2023_05_02_17_52_53
869,869,[1.0],1.0,0,1.0,1.0,0,[1.0],1683064384.304157,107,4.232915878295898,1,0,1,0,0.15,0.42857142857142855,[0.9832220077514648],1.0,4.232915878295898,7,3,0,5.232609033584595,2023_05_02_17_53_01
870,870,[1.0],1.0,0,1.0,1.0,0,[1.0],1683064392.136737,108,6.899709224700928,1,0,1,0,0.15,0.7333333333333333,[0.9998819828033447],1.0,6.899709224700928,15,11,0,7.899547100067139,2023_05_02_17_53_09
871,871,[1.0],1.0,0,1.0,1.0,0,[1.0],1683064402.9533389,120,4.4328649044036865,1,0,1,0,0.15,0.7142857142857143,[1.1997120380401611],1.0,4.4328649044036865,7,5,0,5.432696104049683,2023_05_02_17_53_19
872,872,[1.0],1.0,0,1.0,1.0,0,[1.0],1683064410.7852318,107,7.0991480350494385,1,0,1,0,0.15,0.5333333333333333,[0.9834170341491699],0.0,7.0991480350494385,15,8,0,8.099401235580444,2023_05_02_17_53_27
873,873,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683064421.634788,110,6.948153018951416,1,0,-1,0,0.0,0.7333333333333333,[1.0319180488586426],0.0,6.948153018951416,15,11,0,7.948018789291382,2023_05_02_17_53_38
874,874,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683064434.3170931,231,8.982778072357178,1,0,-1,0,0.0,0.4,[3.0497870445251465],0.0,8.982778072357178,15,6,0,9.982763051986694,2023_05_02_17_53_49
875,875,[1.0],1.0,0,1.0,1.0,0,[1.0],1683064446.499655,195,4.699386119842529,1,0,1,0,0.15,0.5,[2.4499950408935547],1.0,4.699386119842529,4,2,0,5.699601173400879,2023_05_02_17_54_02
876,876,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683064453.365957,107,7.082909107208252,1,0,1,0,0.0,0.6666666666666666,[0.9832592010498047],0.0,7.082909107208252,15,10,0,8.082939147949219,2023_05_02_17_54_10
877,877,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683064465.7482638,202,8.515931129455566,1,0,1,0,0.0,0.6,[2.5665509700775146],0.0,8.515931129455566,15,9,0,9.51567792892456,2023_05_02_17_54_21
878,878,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683064476.980803,139,7.616066217422485,1,0,1,0,0.0,0.3333333333333333,[1.5171289443969727],0.0,7.616066217422485,15,5,0,8.61579704284668,2023_05_02_17_54_33
879,879,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064487.830374,109,2.916386604309082,1,0,-1,0,0.15,1.0,[1.016270637512207],1.0,2.916386604309082,3,3,0,3.916721820831299,2023_05_02_17_54_44
880,880,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064494.380218,114,6.066226959228516,1,0,-1,0,0.15,0.5833333333333334,[1.099679946899414],1.0,6.066226959228516,12,7,0,7.065782070159912,2023_05_02_17_54_51
881,881,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064504.178953,117,4.416309118270874,1,0,-1,0,0.15,0.5714285714285714,[1.149852991104126],1.0,4.416309118270874,7,4,0,5.41608190536499,2023_05_02_17_55_01
882,882,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064512.394913,128,3.9665470123291016,1,0,-1,0,0.15,0.6,[1.333333969116211],1.0,3.9665470123291016,5,3,0,4.966246843338013,2023_05_02_17_55_09
883,883,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064519.61141,107,6.899485111236572,1,0,-1,0,0.15,0.6666666666666666,[0.9832851886749268],0.0,6.899485111236572,15,10,0,7.915661096572876,2023_05_02_17_55_16
884,884,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064530.994192,152,4.299458980560303,1,0,-1,0,0.15,0.2,[1.7332179546356201],1.0,4.299458980560303,5,1,0,5.299255847930908,2023_05_02_17_55_27
885,885,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064539.27713,174,3.6998777389526367,1,0,-1,0,0.15,0.5,[2.099801778793335],1.0,3.6998777389526367,2,1,0,4.699451923370361,2023_05_02_17_55_35
886,886,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064545.476382,109,6.965975999832153,1,0,-1,0,0.15,0.5333333333333333,[1.016305923461914],0.0,6.965975999832153,15,8,0,7.965167999267578,2023_05_02_17_55_42
887,887,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683064556.7087429,142,7.665917158126831,1,0,-1,0,0.0,0.4666666666666667,[1.5666422843933105],0.0,7.665917158126831,15,7,0,8.665836095809937,2023_05_02_17_55_53
888,888,[1.0],1.0,0,1.0,1.0,0,[1.0],1683064567.5588312,109,5.24990701675415,1,0,1,0,0.15,0.6,[1.0163898468017578],1.0,5.24990701675415,10,6,0,6.250171899795532,2023_05_02_17_56_04
889,889,[1.0],1.0,0,1.0,1.0,0,[1.0],1683064576.4415119,108,3.582948684692383,1,0,1,0,0.15,0.6,[1.000464916229248],1.0,3.582948684692383,5,3,0,4.582773923873901,2023_05_02_17_56_13
890,890,[1.0],1.0,0,1.0,1.0,0,[1.0],1683064584.073743,136,7.399101972579956,1,0,1,0,0.15,0.8666666666666667,[1.4662339687347412],0.0,7.399101972579956,15,13,0,8.399229049682617,2023_05_02_17_56_20
891,891,[1.0],1.0,0,1.0,1.0,0,[1.0],1683064597.672399,284,5.167199373245239,1,0,1,0,0.15,1.0,[3.9334421157836914],1.0,5.167199373245239,1,1,0,6.167474269866943,2023_05_02_17_56_31
892,892,[1.0],1.0,0,1.0,1.0,0,[1.0],1683064603.955433,132,7.3328258991241455,1,0,1,0,0.15,0.7333333333333333,[1.3998448848724365],0.0,7.3328258991241455,15,11,0,8.332616090774536,2023_05_02_17_56_40
893,893,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683064616.18809,203,8.483871936798096,1,0,-1,0,0.0,0.6666666666666666,[2.5831427574157715],0.0,8.483871936798096,15,10,0,9.483037948608398,2023_05_02_17_56_51
894,894,[1.0],1.0,0,1.0,1.0,0,[1.0],1683064634.2533948,552,12.716291189193726,1,0,1,0,0.15,0.8,[8.399433135986328],1.0,12.716291189193726,10,8,0,13.71557903289795,2023_05_02_17_57_03
895,895,[1.0],1.0,0,1.0,1.0,0,[1.0],1683064643.569293,111,2.9498488903045654,1,0,1,0,0.15,0.6666666666666666,[1.0499939918518066],1.0,2.9498488903045654,3,2,0,3.9495668411254883,2023_05_02_17_57_20
896,896,[1.0],1.0,0,1.0,1.0,0,[1.0],1683064650.535572,139,7.466466188430786,1,0,1,0,0.15,0.8,[1.516923189163208],0.0,7.466466188430786,15,12,0,8.467166185379028,2023_05_02_17_57_27
897,897,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683064661.251369,110,7.149837970733643,1,0,-1,0,0.0,0.6666666666666666,[1.0330379009246826],0.0,7.149837970733643,15,10,0,8.148910999298096,2023_05_02_17_57_38
898,898,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064672.667233,143,5.516341209411621,1,0,-1,0,0.15,0.3333333333333333,[1.5825722217559814],1.0,5.516341209411621,9,3,0,6.515519142150879,2023_05_02_17_57_49
899,899,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064681.267282,109,6.598787069320679,1,0,-1,0,0.15,0.6428571428571429,[1.015962839126587],1.0,6.598787069320679,14,9,0,7.598392963409424,2023_05_02_17_57_58
900,900,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064692.482635,164,5.8497278690338135,1,0,-1,0,0.15,0.6666666666666666,[1.932856798171997],1.0,5.8497278690338135,9,6,0,6.849394798278809,2023_05_02_17_58_08
901,901,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064701.048896,107,2.5505211353302,1,0,-1,0,0.15,1.0,[0.9833228588104248],1.0,2.5505211353302,2,2,0,3.549553871154785,2023_05_02_17_58_18
902,902,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064707.315723,119,4.449589967727661,1,0,-1,0,0.15,0.7142857142857143,[1.1830189228057861],1.0,4.449589967727661,7,5,0,5.449599027633667,2023_05_02_17_58_24
903,903,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064715.397841,121,3.7830331325531006,1,0,-1,0,0.15,0.8,[1.2169461250305176],1.0,3.7830331325531006,5,4,0,4.782735109329224,2023_05_02_17_58_32
904,904,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064722.797357,122,6.815866947174072,1,0,-1,0,0.15,0.7142857142857143,[1.2328770160675049],1.0,6.815866947174072,14,10,0,7.815896034240723,2023_05_02_17_58_39
905,905,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064733.0633368,107,3.933576822280884,1,0,-1,0,0.15,0.8333333333333334,[0.9831027984619141],1.0,3.933576822280884,6,5,0,4.932727813720703,2023_05_02_17_58_50
906,906,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064741.5797918,166,5.532896995544434,1,0,-1,0,0.15,0.5,[1.9666948318481445],1.0,5.532896995544434,8,4,0,6.533356666564941,2023_05_02_17_58_57
907,907,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064749.879679,112,3.099296808242798,1,0,-1,0,0.15,0.6666666666666666,[1.066498041152954],1.0,3.099296808242798,3,2,0,4.098867893218994,2023_05_02_17_59_06
908,908,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064756.67818,120,6.433022975921631,1,0,-1,0,0.15,0.46153846153846156,[1.199774980545044],1.0,6.433022975921631,13,6,0,7.431993007659912,2023_05_02_17_59_13
909,909,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064766.5940962,107,6.2156360149383545,1,0,-1,0,0.15,0.3076923076923077,[0.9829981327056885],1.0,6.2156360149383545,13,4,0,7.215111017227173,2023_05_02_17_59_23
910,910,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064776.710038,120,2.8660941123962402,1,0,-1,0,0.15,0.5,[1.2003488540649414],1.0,2.8660941123962402,2,1,0,3.8666858673095703,2023_05_02_17_59_33
911,911,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064783.959899,169,3.60025691986084,1,0,-1,0,0.15,0.5,[2.0163750648498535],1.0,3.60025691986084,2,1,0,4.599481105804443,2023_05_02_17_59_40
912,912,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064790.0925162,107,5.232842922210693,1,0,-1,0,0.15,0.8,[0.9830911159515381],1.0,5.232842922210693,10,8,0,6.23262619972229,2023_05_02_17_59_47
913,913,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064799.508631,139,7.432965278625488,1,0,-1,0,0.15,0.6666666666666666,[1.5165739059448242],0.0,7.432965278625488,15,10,0,8.433741092681885,2023_05_02_17_59_56
914,914,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683064810.925018,154,7.882603883743286,1,0,1,0,0.0,0.8666666666666667,[1.7666599750518799],0.0,7.882603883743286,15,13,0,8.882277727127075,2023_05_02_18_00_07
915,915,[1.0],1.0,0,1.0,1.0,0,[1.0],1683064821.773786,107,2.2664291858673096,1,0,1,0,0.15,1.0,[0.9831600189208984],1.0,2.2664291858673096,1,1,0,3.266240119934082,2023_05_02_18_00_18
916,916,[1.0],1.0,0,1.0,1.0,0,[1.0],1683064827.607328,110,2.266119956970215,1,0,1,0,0.15,1.0,[1.0326721668243408],1.0,2.266119956970215,1,1,0,3.266113042831421,2023_05_02_18_00_24
917,917,[1.0],1.0,0,1.0,1.0,0,[1.0],1683064833.356155,107,4.566274642944336,1,0,1,0,0.15,0.625,[0.9828805923461914],1.0,4.566274642944336,8,5,0,5.5659966468811035,2023_05_02_18_00_30
918,918,[1.0],1.0,0,1.0,1.0,0,[1.0],1683064842.022176,136,3.432832956314087,1,0,1,0,0.15,0.6666666666666666,[1.4666519165039062],1.0,3.432832956314087,3,2,0,4.432539939880371,2023_05_02_18_00_38
919,919,[1.0],1.0,0,1.0,1.0,0,[1.0],1683064848.555306,107,4.550177097320557,1,0,1,0,0.15,0.75,[0.9829211235046387],1.0,4.550177097320557,8,6,0,5.549053192138672,2023_05_02_18_00_45
920,920,[1.0],1.0,0,1.0,1.0,0,[1.0],1683064856.771274,110,3.6160988807678223,1,0,1,0,0.15,0.8,[1.0330538749694824],1.0,3.6160988807678223,5,4,0,4.616044044494629,2023_05_02_18_00_53
921,921,[1.0],1.0,0,1.0,1.0,0,[1.0],1683064863.937563,108,6.91615104675293,1,0,1,0,0.15,0.6666666666666666,[0.9995560646057129],0.0,6.91615104675293,15,10,0,7.915637016296387,2023_05_02_18_01_01
922,922,[1.0],1.0,0,1.0,1.0,0,[1.0],1683064876.370487,217,6.78400993347168,1,0,1,0,0.15,0.5555555555555556,[2.8164961338043213],1.0,6.78400993347168,9,5,0,7.783655166625977,2023_05_02_18_01_11
923,923,[1.0],1.0,0,1.0,1.0,0,[1.0],1683064886.669313,206,6.2324910163879395,1,0,1,0,0.15,0.5,[2.6326379776000977],1.0,6.2324910163879395,8,4,0,7.232391834259033,2023_05_02_18_01_22
924,924,[1.0],1.0,0,1.0,1.0,0,[1.0],1683064895.31921,131,3.949674129486084,1,0,1,0,0.15,0.6,[1.3845512866973877],1.0,3.949674129486084,5,3,0,4.949522256851196,2023_05_02_18_01_32
925,925,[1.0],1.0,0,1.0,1.0,0,[1.0],1683064902.6015282,115,4.116369962692261,1,0,1,0,0.15,0.5,[1.1166129112243652],1.0,4.116369962692261,6,3,0,5.1165549755096436,2023_05_02_18_01_39
926,926,[1.0],1.0,0,1.0,1.0,0,[1.0],1683064910.234314,110,6.949808120727539,1,0,1,0,0.15,0.6666666666666666,[1.0326151847839355],0.0,6.949808120727539,15,10,0,7.9490461349487305,2023_05_02_18_01_47
927,927,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683064922.033675,178,8.265762090682983,1,0,-1,0,0.0,0.6666666666666666,[2.166590929031372],0.0,8.265762090682983,15,10,0,9.282263040542603,2023_05_02_18_01_58
928,928,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064932.93348,109,7.115873098373413,1,0,-1,0,0.15,0.6666666666666666,[1.0161609649658203],0.0,7.115873098373413,15,10,0,8.115839004516602,2023_05_02_18_02_10
929,929,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064943.815905,112,4.649702787399292,1,0,-1,0,0.15,0.5,[1.0666849613189697],1.0,4.649702787399292,8,4,0,5.649465799331665,2023_05_02_18_02_20
930,930,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064952.615057,144,3.5160913467407227,1,0,-1,0,0.15,0.3333333333333333,[1.5997772216796875],1.0,3.5160913467407227,3,1,0,4.515833139419556,2023_05_02_18_02_29
931,931,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064959.1477041,109,5.266473054885864,1,0,-1,0,0.15,0.6,[1.0165698528289795],1.0,5.266473054885864,10,6,0,6.266394853591919,2023_05_02_18_02_36
932,932,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064968.0138729,108,6.999853849411011,1,0,-1,0,0.15,0.6,[0.9997131824493408],0.0,6.999853849411011,15,9,0,7.999577045440674,2023_05_02_18_02_45
933,933,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064978.6961112,107,3.5496299266815186,1,0,-1,0,0.15,0.8,[0.9829788208007812],1.0,3.5496299266815186,5,4,0,4.549622058868408,2023_05_02_18_02_55
934,934,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064986.212626,131,7.3327271938323975,1,0,-1,0,0.15,0.5333333333333333,[1.3847591876983643],0.0,7.3327271938323975,15,8,0,8.33226490020752,2023_05_02_18_03_02
935,935,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683064997.2455838,129,5.93286395072937,1,0,-1,0,0.15,0.5454545454545454,[1.3494048118591309],1.0,5.93286395072937,11,6,0,6.932092905044556,2023_05_02_18_03_14
936,936,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683065006.494717,108,4.899633884429932,1,0,-1,0,0.15,0.6666666666666666,[0.9998347759246826],1.0,4.899633884429932,9,6,0,5.899265766143799,2023_05_02_18_03_23
937,937,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683065015.3271732,126,6.283004283905029,1,0,-1,0,0.15,0.6666666666666666,[1.29976224899292],1.0,6.283004283905029,12,8,0,7.282775163650513,2023_05_02_18_03_32
