,Unnamed: 0,trial_idx,agent_choices,choice_a0,choice_a1,better_choice,correct_a0,correct_a1,correct_choices,navigation_init_time,navigation_init_idx,navigation_end_time,observer,player,player_choice,observer_choice,poll_probs,prop_touched_polls,reaction_time,reward,reward_time,total_polls,touched_polls,trial_aborted,trial_duration,history,pos_in_block,switched
89,89,89,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1664471710.080519,113,4.316254377365112,1,0,-1,0,0.15,0.7142857142857143,[1.0837533473968506],1.0,4.316254377365112,7,5,0,4.517137289047241,1R,5.0,1.0
90,90,90,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1664471716.0967412,146,6.54958701133728,1,0,-1,0,0.15,0.75,[1.6329119205474854],1.0,6.54958701133728,12,9,0,6.7492780685424805,1R,6.0,1.0
91,91,91,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1664471723.413265,118,3.0667059421539307,1,0,-1,0,0.15,0.6666666666666666,[1.1666009426116943],1.0,3.0667059421539307,3,2,0,3.2666187286376958,1R,7.0,1.0
92,92,92,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1664471727.4300292,109,6.949615240097046,1,0,-1,0,0.15,0.8666666666666667,[1.0174462795257568],1.0,6.949615240097046,15,13,0,7.1493141651153564,1R,8.0,1.0
93,93,93,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1664471736.1120582,138,4.065871953964233,1,0,-1,0,0.15,1.0,[1.499358892440796],1.0,4.065871953964233,5,5,0,4.265728712081909,1R,9.0,1.0
94,94,94,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1664471741.228707,133,7.532418012619018,1,0,-1,0,0.0,0.8666666666666667,[1.416558027267456],0.0,7.532418012619018,15,13,0,7.732068061828613,1NR,10.0,1.0
95,95,95,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1664471749.928159,124,7.365921974182129,1,0,-1,0,0.0,0.8,[1.2661161422729492],0.0,7.365921974182129,15,12,0,7.565619230270386,2NR,11.0,1.0
96,96,96,[1.0],1.0,0,1.0,1.0,0,[1.0],1664471758.310501,106,3.1996281147003174,1,0,1,0,0.15,0.5,[0.9661600589752197],1.0,3.1996281147003174,4,2,0,3.3996152877807617,1R,0.0,1.0
97,97,97,[1.0],1.0,0,1.0,1.0,0,[1.0],1664471762.61043,106,3.534126043319702,1,0,1,0,0.15,0.6,[0.9668159484863281],1.0,3.534126043319702,5,3,0,3.733193874359131,1R,1.0,1.0
98,98,98,[1.0],1.0,0,1.0,1.0,0,[1.0],1664471767.293368,108,7.116018295288086,1,0,1,0,0.15,0.9333333333333332,[0.9996540546417236],0.0,7.116018295288086,15,14,0,7.316070079803467,1NR,2.0,1.0
99,99,99,[1.0],1.0,0,1.0,1.0,0,[1.0],1664471775.675963,106,3.199671983718872,1,0,1,0,0.15,0.75,[0.9663279056549072],1.0,3.199671983718872,4,3,0,3.399296998977661,1R,3.0,1.0
100,100,100,[1.0],1.0,0,1.0,1.0,0,[1.0],1664471779.976149,106,7.06611704826355,1,0,1,0,0.15,0.7333333333333333,[0.9668240547180176],0.0,7.06611704826355,15,11,0,7.265635967254639,1NR,4.0,1.0
101,101,101,[1.0],1.0,0,1.0,1.0,0,[1.0],1664471788.3426812,106,3.533682346343994,1,0,1,0,0.15,0.6,[0.967210054397583],1.0,3.533682346343994,5,3,0,3.732868194580078,1R,5.0,1.0
102,102,102,[1.0],1.0,0,1.0,1.0,0,[1.0],1664471792.991553,106,3.216284275054932,1,0,1,0,0.15,0.75,[0.9661760330200195],1.0,3.216284275054932,4,3,0,3.415734052658081,1R,6.0,1.0
103,103,103,[1.0],1.0,0,1.0,1.0,0,[1.0],1664471797.325133,106,7.065988779067993,1,0,1,0,0.15,0.6666666666666666,[0.9660520553588867],0.0,7.065988779067993,15,10,0,7.266331911087036,1NR,7.0,1.0
104,104,104,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1664471805.757973,110,7.132678031921387,1,0,-1,0,0.0,0.8,[1.0329999923706055],0.0,7.132678031921387,15,12,0,7.332720041275024,,,
105,105,105,[1.0],1.0,0,1.0,1.0,0,[1.0],1664471814.3733408,121,7.332710266113281,1,0,1,0,0.15,0.6,[1.2164192199707031],0.0,7.332710266113281,15,9,0,7.532632112503052,,,
106,106,106,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1664471823.0394108,122,2.8009700775146484,1,0,-1,0,0.15,1.0,[1.2332720756530762],1.0,2.8009700775146484,2,2,0,2.999849319458008,1R,0.0,1.0
107,107,107,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1664471826.722628,109,7.009751796722412,1,0,-1,0,0.15,0.9333333333333332,[1.0164039134979248],1.0,7.009751796722412,15,14,0,7.209476709365845,1R,1.0,1.0
108,108,108,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1664471835.632425,148,7.781844854354858,1,0,-1,0,0.15,0.7333333333333333,[1.6661648750305176],0.0,7.781844854354858,15,11,0,7.982013940811157,1NR,2.0,1.0
109,109,109,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1664471844.064439,107,7.082768678665161,1,0,1,0,0.0,0.8,[0.9839878082275391],0.0,7.082768678665161,15,12,0,7.28265905380249,,,
110,110,110,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1664471852.613875,117,7.24916410446167,1,0,1,0,0.0,0.6,[1.1496641635894775],0.0,7.24916410446167,15,9,0,7.449314117431641,,,
