,agent_choices,choice_a0,choice_a1,better_choice,choice_reactionT,confidence,confidence_reactionT,correct_choices,correct_a0,correct_a1,navigation_duration,navigation_init_time,observer,observer_choice,player,player_choice,prop_touched_polls,reward,total_polls,touched_polls,trial_aborted
552,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.06612706184387207, -1628434991.430065]","[2.0, 0.0]","[0.4992351531982422, -1628434991.430065]","[1.0, 0.0]",1.0,0.0,4.649616956710815,1628434991.9293,1,0,0,-1,0.8,1.0,15,12,0
553,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.08194303512573242, -1628434997.530931]","[2.0, 0.0]","[0.3817789554595947, -1628434997.530931]","[1.0, 0.0]",1.0,0.0,3.4662230014801025,1628434997.91271,1,0,0,-1,1.0,1.0,9,9,0
554,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.05024909973144531, -1628435002.095917]","[2.0, 0.0]","[0.41658496856689453, -1628435002.095917]","[1.0, 0.0]",1.0,0.0,4.749535083770752,1628435002.512502,1,0,0,-1,0.7333333333333333,0.0,15,11,0
555,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.3490128517150879, -1628435008.197035]","[2.0, 0.0]","[0.5322120189666748, -1628435008.197035]","[1.0, 0.0]",1.0,0.0,4.749414682388306,1628435008.729247,1,0,0,-1,0.4666666666666667,0.0,15,7,0
556,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.016414880752563477, -1628435014.263183]","[2.0, 0.0]","[0.49943089485168457, -1628435014.263183]","[1.0, 0.0]",1.0,0.0,2.266019105911255,1628435014.762614,1,0,0,-1,0.3333333333333333,1.0,3,1,0
557,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.017155170440673828, -1628435017.8627799]","[2.0, 0.0]","[0.3987431526184082, -1628435017.8627799]","[1.0, 0.0]",1.0,0.0,3.866990089416504,1628435018.261523,1,0,0,-1,0.36363636363636365,1.0,11,4,0
558,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.016112804412841797, -1628435022.930159]","[2.0, 0.0]","[0.4654967784881592, -1628435022.930159]","[0.0, 0.0]",0.0,0.0,4.749420166015625,1628435023.3956559,1,0,0,-1,0.4666666666666667,0.0,15,7,0
559,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.2322380542755127, -1628435029.0300128]","[2.0, 0.0]","[0.6821303367614746, -1628435029.0300128]","[0.0, 0.0]",0.0,0.0,4.749567985534668,1628435029.7121432,1,0,0,-1,0.7333333333333333,0.0,15,11,0
560,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.1824941635131836, -1628435035.6130428]","[2.0, 0.0]","[0.4825100898742676, -1628435035.6130428]","[0.0, 0.0]",0.0,0.0,4.74863600730896,1628435036.095553,1,0,0,-1,0.4666666666666667,0.0,15,7,0
561,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.24833917617797852, -1628435041.712925]","[1.0, 0.0]","[0.4650740623474121, -1628435041.712925]","[0.0, 0.0]",0.0,0.0,4.750295877456665,1628435042.177999,1,0,0,-1,0.4,0.0,15,6,0
562,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.0, -1628435047.796279]","[1.0, 0.0]","[0.532573938369751, -1628435047.796279]","[0.0, 0.0]",0.0,0.0,4.749272108078003,1628435048.328853,1,0,0,-1,0.4666666666666667,0.0,15,7,0
563,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.01650691032409668, -1628435053.861892]","[1.0, 0.0]","[0.40002894401550293, -1628435053.861892]","[0.0, 0.0]",0.0,0.0,4.749506235122681,1628435054.261921,1,0,0,-1,0.6666666666666666,0.0,15,10,0
564,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.28268980979919434, -1628435059.9624162]","[1.0, 0.0]","[0.4827578067779541, -1628435059.9624162]","[0.0, 0.0]",0.0,0.0,4.7494871616363525,1628435060.445174,1,0,0,-1,0.5333333333333333,0.0,15,8,0
565,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.03323173522949219, -1628435066.0462751]","[1.0, 0.0]","[0.23137474060058594, -1628435066.0462751]","[0.0, 0.0]",0.0,0.0,4.7502830028533936,1628435066.2776499,1,0,0,-1,0.5333333333333333,0.0,15,8,0
566,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.1652359962463379, -1628435072.130035]","[1.0, 0.0]","[0.39825987815856934, -1628435072.130035]","[0.0, 0.0]",0.0,0.0,4.748826265335083,1628435072.5282948,1,0,0,-1,0.6,0.0,15,9,0
567,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.016989946365356445, -1628435078.228912]","[1.0, 0.0]","[0.2326648235321045, -1628435078.228912]","[0.0, 0.0]",0.0,0.0,4.749504089355469,1628435078.461577,1,0,0,-1,0.4666666666666667,0.0,15,7,0
568,"[-1.0, 0.0]",-1.0,0.0,1.0,"[0.8152201175689697, -1628435084.312984]","[1.0, 0.0]","[1.0153119564056396, -1628435084.312984]","[0.0, 0.0]",0.0,0.0,4.74938702583313,1628435085.328296,1,0,0,-1,0.8,0.0,15,12,0
569,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.06691288948059082, -1628435090.878266]","[1.0, 0.0]","[0.5665647983551025, -1628435090.878266]","[1.0, 0.0]",1.0,0.0,1.8495361804962158,1628435091.444831,1,0,0,-1,1.0,1.0,1,1,0
570,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.08295297622680664, -1628435093.961922]","[1.0, 0.0]","[0.5329501628875732, -1628435093.961922]","[1.0, 0.0]",1.0,0.0,4.749362945556641,1628435094.494872,1,0,0,-1,0.6,0.0,15,9,0
571,"[1.0, 0.0]",1.0,0.0,-1.0,"[1.2992730140686035, -1628435100.045472]","[1.0, 0.0]","[1.5659079551696777, -1628435100.045472]","[0.0, 0.0]",0.0,0.0,4.749459981918335,1628435101.6113799,1,0,0,1,0.6,0.0,15,9,0
572,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.20034193992614746, -1628435107.127742]","[1.0, 0.0]","[0.4669339656829834, -1628435107.127742]","[0.0, 0.0]",0.0,0.0,4.749640941619873,1628435107.594676,1,0,0,1,0.8666666666666667,0.0,15,13,0
573,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.04928898811340332, -1628435113.229074]","[1.0, 0.0]","[0.36527395248413086, -1628435113.229074]","[1.0, 0.0]",1.0,0.0,4.74963116645813,1628435113.594348,1,0,0,-1,0.6,0.0,15,9,0
574,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.23214101791381836, -1628435119.312365]","[1.0, 0.0]","[0.5487570762634277, -1628435119.312365]","[1.0, 0.0]",1.0,0.0,4.066213846206665,1628435119.8611221,1,0,0,-1,0.5,1.0,12,6,0
575,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.09908604621887207, -1628435124.895787]","[1.0, 0.0]","[0.5479400157928467, -1628435124.895787]","[1.0, 0.0]",1.0,0.0,4.750144958496094,1628435125.443727,1,0,0,-1,0.5333333333333333,0.0,15,8,0
576,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.3325018882751465, -1628435130.9784782]","[2.0, 0.0]","[0.6157927513122559, -1628435130.9784782]","[1.0, 0.0]",1.0,0.0,4.749625205993652,1628435131.594271,1,0,0,-1,0.3333333333333333,0.0,15,5,0
577,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.082489013671875, -1628435137.578871]","[2.0, 0.0]","[0.5654399394989014, -1628435137.578871]","[1.0, 0.0]",1.0,0.0,4.7493791580200195,1628435138.144311,1,0,0,-1,0.4666666666666667,0.0,15,7,0
578,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.11670207977294922, -1628435143.6606379]","[2.0, 0.0]","[1.233490228652954, -1628435143.6606379]","[1.0, 0.0]",1.0,0.0,4.749561786651611,1628435144.894128,1,0,0,-1,0.26666666666666666,0.0,15,4,0
579,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[1.06522798538208, -1628435150.76209]","[2.0, 0.0]","[1.5153160095214844, -1628435150.76209]","[1.0, 0.0]",1.0,0.0,1.8994669914245605,1628435152.277406,1,0,0,-1,1.0,1.0,1,1,0
580,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.0, -1628435155.345487]","[2.0, 0.0]","[0.44844698905944824, -1628435155.345487]","[1.0, 0.0]",1.0,0.0,4.749612808227539,1628435155.793934,1,0,0,-1,0.4666666666666667,0.0,15,7,0
581,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.14898204803466797, -1628435161.428433]","[2.0, 0.0]","[0.46547818183898926, -1628435161.428433]","[1.0, 0.0]",1.0,0.0,4.749511957168579,1628435161.8939111,1,0,0,-1,0.6666666666666666,0.0,15,10,0
582,"[-1.0, 0.0]",-1.0,0.0,-1.0,"[0.01589488983154297, -1628435167.494899]","[2.0, 0.0]","[0.4823029041290283, -1628435167.494899]","[1.0, 0.0]",1.0,0.0,4.749489068984985,1628435167.977202,1,0,0,-1,0.7333333333333333,0.0,15,11,0
583,"[-1.0, 0.0]",-1.0,0.0,1.0,"[2.016589879989624, -1628435173.593805]","[1.0, 0.0]","[2.3728137016296387, -1628435173.593805]","[0.0, 0.0]",0.0,0.0,4.7434282302856445,1628435175.9666188,1,0,0,-1,0.6666666666666666,0.0,15,10,0
584,"[1.0, 0.0]",1.0,0.0,1.0,"[0.21536993980407715, -1628435181.678289]","[1.0, 0.0]","[0.9987170696258545, -1628435181.678289]","[1.0, 0.0]",1.0,0.0,4.049608945846558,1628435182.677006,1,0,0,1,0.5833333333333334,1.0,12,7,0
585,"[1.0, 0.0]",1.0,0.0,1.0,"[0.0, -1628435187.761597]","[4.0, 0.0]","[0.3989119529724121, -1628435187.761597]","[1.0, 0.0]",1.0,0.0,3.2659881114959717,1628435188.1605089,1,0,0,1,0.875,1.0,8,7,0
586,"[1.0, 0.0]",1.0,0.0,1.0,"[0.13153481483459473, -1628435192.344825]","[4.0, 0.0]","[0.7154839038848877, -1628435192.344825]","[1.0, 0.0]",1.0,0.0,2.2661030292510986,1628435193.060309,1,0,0,1,0.6666666666666666,1.0,3,2,0
587,"[1.0, 0.0]",1.0,0.0,1.0,"[0.03192782402038574, -1628435196.42825]","[4.0, 0.0]","[0.4985208511352539, -1628435196.42825]","[1.0, 0.0]",1.0,0.0,4.466235160827637,1628435196.926771,1,0,0,1,0.35714285714285715,1.0,14,5,0
588,"[1.0, 0.0]",1.0,0.0,1.0,"[2.16518497467041, -1628435202.527902]","[4.0, 0.0]","[3.097978115081787, -1628435202.527902]","[1.0, 0.0]",1.0,0.0,3.300339937210083,1628435205.62588,1,0,0,1,0.375,1.0,8,3,0
589,"[1.0, 0.0]",1.0,0.0,1.0,"[0.05031013488769531, -1628435210.1274629]","[4.0, 0.0]","[0.9658031463623047, -1628435210.1274629]","[1.0, 0.0]",1.0,0.0,2.666198968887329,1628435211.093266,1,0,0,1,0.4,1.0,5,2,0
590,"[1.0, 0.0]",1.0,0.0,1.0,"[0.44979095458984375, -1628435214.7104452]","[4.0, 0.0]","[0.832953691482544, -1628435214.7104452]","[1.0, 0.0]",1.0,0.0,4.748641014099121,1628435215.5433989,1,0,0,1,0.7333333333333333,0.0,15,11,0
591,"[1.0, 0.0]",1.0,0.0,1.0,"[0.13205885887145996, -1628435221.294507]","[4.0, 0.0]","[0.5487689971923828, -1628435221.294507]","[1.0, 0.0]",1.0,0.0,4.7493510246276855,1628435221.843276,1,0,0,1,0.7333333333333333,0.0,15,11,0
592,"[1.0, 0.0]",1.0,0.0,1.0,"[0.016546249389648438, -1628435227.36059]","[3.0, 0.0]","[0.3827071189880371, -1628435227.36059]","[1.0, 0.0]",1.0,0.0,2.666015863418579,1628435227.743297,1,0,0,1,0.6,1.0,5,3,0
593,"[1.0, 0.0]",1.0,0.0,1.0,"[0.016307830810546875, -1628435231.460541]","[3.0, 0.0]","[0.5824401378631592, -1628435231.460541]","[1.0, 0.0]",1.0,0.0,3.249647855758667,1628435232.0429811,1,0,0,1,0.875,1.0,8,7,0
594,"[1.0, 0.0]",1.0,0.0,1.0,"[0.01733088493347168, -1628435236.0430741]","[3.0, 0.0]","[0.48323678970336914, -1628435236.0430741]","[1.0, 0.0]",1.0,0.0,4.749605178833008,1628435236.526311,1,0,0,1,0.6,0.0,15,9,0
595,"[1.0, 0.0]",1.0,0.0,1.0,"[0.0, -1628435242.143768]","[3.0, 0.0]","[0.3491978645324707, -1628435242.143768]","[1.0, 0.0]",1.0,0.0,2.8661491870880127,1628435242.492966,1,0,0,1,1.0,1.0,6,6,0
596,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.01636481285095215, -1628435246.227375]","[3.0, 0.0]","[0.6480438709259033, -1628435246.227375]","[0.0, 0.0]",0.0,0.0,4.750262022018433,1628435246.875419,1,0,0,1,0.4666666666666667,0.0,15,7,0
597,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.4817647933959961, -1628435252.810987]","[2.0, 0.0]","[0.631760835647583, -1628435252.810987]","[0.0, 0.0]",0.0,0.0,4.749375104904175,1628435253.4427478,1,0,0,1,0.5333333333333333,0.0,15,8,0
598,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.948570966720581, -1628435259.410922]","[2.0, 0.0]","[1.3485689163208008, -1628435259.410922]","[0.0, 0.0]",0.0,0.0,4.749445915222168,1628435260.759491,1,0,0,1,0.8,0.0,15,12,0
599,"[1.0, 0.0]",1.0,0.0,-1.0,"[0.21553587913513184, -1628435266.510533]","[2.0, 0.0]","[0.4322550296783447, -1628435266.510533]","[0.0, 0.0]",0.0,0.0,4.749428033828735,1628435266.9427881,1,0,0,1,0.5333333333333333,0.0,15,8,0
