,trial_idx,agent_choices,choice_a0,choice_a1,better_choice,correct_a0,correct_a1,correct_choices,navigation_init_time,navigation_init_idx,observer,player,player_choice,observer_choice,poll_probs,prop_touched_polls,reaction_time,reward,total_polls,touched_polls,trial_aborted,trial_duration
767,767,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671049076.210021,145,0,1,1,1,0.15,1.0,0.7499020099639893,1.0,1,1,0,2.8509397506713867
768,768,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1671049083.859613,218,0,1,1,1,0.0,0.8,0.7502200603485107,0.0,15,12,0,8.750537872314453
769,769,"[-1.0, 1.0]",-1.0,1.0,-1.0,1.0,-1.0,"[1.0, -1.0]",1671049094.6096718,109,1,0,-1,1,0.15,0.6,0.7494649887084961,0.0,15,9,0,6.965895891189575
770,770,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671049105.424618,114,1,0,-1,-1,0.15,0.8,0.7494239807128906,1.0,10,8,0,5.383787155151367
771,771,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671049114.3735511,107,0,1,-1,-1,0.15,0.5,0.7502419948577881,1.0,2,1,0,2.5505788326263428
772,772,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671049120.60677,114,1,0,-1,-1,0.15,0.6666666666666666,0.7497210502624512,1.0,9,6,0,5.000821113586426
773,773,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671049129.306091,116,1,0,-1,-1,0.15,0.6,0.7496960163116455,1.0,5,3,0,3.7174179553985596
774,774,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671049136.5224771,108,0,1,-1,-1,0.15,1.0,0.7663450241088867,1.0,2,2,0,2.6166961193084717
775,775,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671049143.4555259,154,0,1,-1,-1,0.15,0.7142857142857143,0.7498650550842285,1.0,7,5,0,5.016318082809448
776,776,"[1.0, -1.0]",1.0,-1.0,-1.0,-1.0,1.0,"[-1.0, 1.0]",1671049151.722612,130,1,0,1,-1,0.0,0.9333333333333333,0.7500753402709961,0.0,15,14,0,7.2659690380096436
777,777,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1671049164.520809,235,0,1,1,1,0.0,1.0,0.7663249969482422,0.0,15,15,0,9.13299822807312
778,778,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1671049175.353178,108,0,1,1,1,0.0,0.8,0.7493910789489746,0.0,15,12,0,6.933168172836304
779,779,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1671049186.137513,114,0,1,1,1,0.0,0.8,0.7489209175109863,0.0,15,12,0,7.0003838539123535
780,780,"[-1.0, 1.0]",-1.0,1.0,-1.0,1.0,-1.0,"[1.0, -1.0]",1671049196.785911,109,0,1,1,-1,0.0,0.6666666666666666,0.7509951591491699,0.0,15,10,0,6.9673380851745605
781,781,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671049207.55114,112,1,0,-1,-1,0.15,0.8,0.7500050067901611,1.0,5,4,0,3.6513328552246094
782,782,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1671049214.8172019,113,0,1,-1,-1,0.0,0.8,0.7500109672546387,0.0,15,12,0,6.983130931854248
783,783,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1671049226.5659451,174,0,1,-1,-1,0.0,0.6666666666666666,0.7496318817138672,0.0,15,10,0,8.199674129486084
784,784,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1671049237.499048,109,1,0,-1,-1,0.0,0.7333333333333333,0.7494978904724121,0.0,15,11,0,6.916579723358154
785,785,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671049248.297936,118,0,1,1,1,0.15,0.5,0.7493331432342529,1.0,2,1,0,2.832956075668335
786,786,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671049254.6312299,115,0,1,1,1,0.15,0.8,0.7494199275970459,1.0,5,4,0,3.6832289695739746
787,787,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671049261.78048,107,0,1,1,1,0.15,0.7142857142857143,0.7497260570526123,1.0,7,5,0,4.234201908111572
788,788,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671049272.5300531,281,0,1,1,1,0.15,0.8333333333333334,0.748549222946167,1.0,6,5,0,6.8160881996154785
789,789,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671049280.4292321,122,0,1,1,1,0.15,1.0,0.7500059604644775,1.0,1,1,0,2.4682509899139404
790,790,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671049286.61302,131,0,1,1,1,0.15,0.5,0.7492630481719971,1.0,2,1,0,3.0172457695007324
791,791,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671049293.245128,133,0,1,1,1,0.15,1.0,0.7498538494110107,1.0,2,2,0,2.9834797382354736
792,792,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671049299.3946052,108,1,0,1,1,0.15,1.0,0.7500641345977783,1.0,1,1,0,2.233617067337036
793,793,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671049305.261921,113,0,1,1,1,0.15,1.0,0.7490518093109131,1.0,3,3,0,2.981928825378418
794,794,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671049313.960223,241,1,0,1,1,0.15,1.0,0.7499668598175049,1.0,6,6,0,6.1497039794921875
795,795,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671049321.893208,126,0,1,1,1,0.15,0.5,0.7494320869445801,1.0,2,1,0,2.9012510776519775
796,796,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671049330.8923478,278,0,1,1,1,0.15,0.8571428571428571,0.7491676807403564,1.0,7,6,0,7.0664167404174805
797,797,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1671049339.392603,138,0,1,1,1,0.0,0.6666666666666666,0.7493267059326172,0.0,15,10,0,7.416470766067505
798,798,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1671049350.341217,124,1,0,1,1,0.0,0.7333333333333333,0.7489757537841797,0.0,15,11,0,7.165122032165527
799,799,"[-1.0, 1.0]",-1.0,1.0,-1.0,1.0,-1.0,"[1.0, -1.0]",1671049361.074522,113,1,0,-1,1,0.15,0.7142857142857143,0.7484052181243896,1.0,7,5,0,4.332756280899048
800,800,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671049369.089683,115,1,0,-1,-1,0.15,0.7142857142857143,0.7500438690185547,1.0,7,5,0,4.466712951660156
801,801,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671049377.555817,136,1,0,-1,-1,0.15,0.5333333333333333,0.7492361068725586,1.0,15,8,0,7.366645097732544
802,802,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671049388.3056,113,0,1,-1,-1,0.15,1.0,0.7494709491729736,1.0,1,1,0,2.316678047180176
803,803,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671049394.8384268,152,1,0,-1,-1,0.15,0.6,0.7668812274932861,1.0,15,9,0,7.649173021316528
804,804,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671049405.837137,127,1,0,-1,-1,0.15,0.6666666666666666,0.7490212917327881,1.0,12,8,0,6.215802192687988
805,805,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671049417.519862,232,0,1,-1,-1,0.15,0.75,0.7497527599334717,1.0,4,3,0,5.316640615463257
806,806,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671049424.469172,110,1,0,-1,-1,0.15,0.6666666666666666,0.7493400573730469,1.0,9,6,0,4.99901819229126
807,807,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671049434.784811,209,0,1,-1,-1,0.15,1.0,0.749819278717041,1.0,1,1,0,3.93300199508667
808,808,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671049440.7342138,113,0,1,-1,-1,0.15,0.8666666666666667,0.7496256828308105,0.0,15,13,0,6.9993720054626465
809,809,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1671049474.432451,116,0,1,1,1,0.0,0.8,0.7498610019683838,0.0,15,12,0,7.049235820770264
810,810,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671049854.120646,245,1,0,1,1,0.15,0.6,0.7494337558746338,0.0,15,9,0,9.249802827835083
811,811,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671049865.553962,145,0,1,1,1,0.15,0.9,0.7506890296936035,1.0,10,9,0,5.8498289585113525
812,812,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671049875.169955,150,0,1,1,1,0.15,0.6,0.7496531009674072,0.0,15,9,0,7.649374961853027
813,813,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1671049887.502859,205,0,1,-1,1,0.0,0.8666666666666667,0.7498927116394043,0.0,15,13,0,8.715335845947266
814,814,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671049923.7828531,253,0,1,1,1,0.15,0.6666666666666666,0.7498078346252441,1.0,15,10,0,9.350434064865112
815,815,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671049934.749283,119,0,1,1,1,0.15,0.5833333333333334,0.7492039203643799,1.0,12,7,0,6.149930000305176
816,816,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671049944.9979022,142,0,1,1,1,0.15,0.6666666666666666,0.7498769760131836,1.0,12,8,0,6.4827752113342285
817,817,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671049955.1315331,137,1,0,1,1,0.15,0.6,0.7498271465301514,1.0,15,9,0,7.383249282836914
818,818,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671049966.1466,128,0,1,1,1,0.15,0.8,0.749913215637207,1.0,5,4,0,3.899998188018799
819,819,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671049973.879318,141,0,1,1,1,0.15,0.8,0.7498760223388672,1.0,5,4,0,4.117016077041626
820,820,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671049981.878704,157,1,0,1,1,0.15,0.5,0.7491409778594971,1.0,4,2,0,4.050331115722656
821,821,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671049990.829089,233,1,0,1,1,0.15,0.5,0.7497990131378174,1.0,2,1,0,4.667228937149048
822,822,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671049997.544019,136,1,0,1,1,0.15,1.0,0.7491960525512695,1.0,2,2,0,3.1003310680389404
823,823,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671050004.160779,132,1,0,1,1,0.15,1.0,0.7495579719543457,1.0,6,6,0,4.350584983825684
824,824,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671050012.12682,131,0,1,1,1,0.15,0.7692307692307693,0.7496898174285889,1.0,13,10,0,6.616440773010254
825,825,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1671050022.510336,133,0,1,1,-1,0.15,0.8666666666666667,0.7500641345977783,0.0,15,13,0,7.3337132930755615
826,826,"[-1.0, 1.0]",-1.0,1.0,-1.0,1.0,-1.0,"[1.0, -1.0]",1671050033.692897,138,0,1,1,-1,0.0,0.6666666666666666,0.7495100498199463,0.0,15,10,0,7.450734853744507
827,827,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671050046.2411132,218,1,0,-1,-1,0.15,0.6,0.7495367527008057,0.0,15,9,0,8.949258089065552
828,828,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1671050060.490266,305,0,1,1,1,0.0,0.8666666666666667,0.7500951290130615,0.0,15,13,0,10.184386968612671
829,829,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1671050074.189058,282,1,0,1,1,0.0,0.6,0.7498080730438232,0.0,15,9,0,9.866749286651611
830,830,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1671050087.6716301,267,0,1,1,1,0.0,0.9333333333333333,0.7491550445556641,0.0,15,14,0,9.6496262550354
831,831,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1671050541.390809,564,0,1,1,1,0.0,0.4,0.7491888999938965,0.0,15,6,0,14.565095901489258
832,832,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1671050554.2398121,216,0,1,1,1,0.0,0.8,0.7496762275695801,0.0,15,12,0,8.700180053710938
833,833,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1671050565.122426,117,0,1,1,1,0.0,1.0,0.7499799728393555,0.0,15,15,0,7.066063165664673
834,834,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671050575.988867,121,0,1,-1,-1,0.15,0.8333333333333334,0.7504072189331055,1.0,6,5,0,4.1329662799835205
835,835,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671050583.537258,109,1,0,-1,-1,0.15,0.6,0.7497179508209229,0.0,15,9,0,6.933066129684448
836,836,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671050594.870176,148,0,1,-1,-1,0.15,0.6666666666666666,0.750694990158081,1.0,3,2,0,3.5672767162323
837,837,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671050601.3868039,109,1,0,-1,-1,0.15,0.6666666666666666,0.7500231266021729,1.0,6,4,0,3.9335970878601074
838,838,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671050608.973191,108,1,0,-1,-1,0.15,0.5384615384615384,0.7499079704284668,1.0,13,7,0,6.233547925949097
839,839,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671050619.1060019,118,1,0,-1,-1,0.15,1.0,0.765949010848999,1.0,3,3,0,3.083782196044922
840,840,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1671050625.705772,115,1,0,-1,-1,0.0,0.6,0.7491488456726074,0.0,15,9,0,7.216231822967529
841,841,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1671050637.356402,155,1,0,-1,1,0.0,0.6,0.7497420310974121,0.0,15,9,0,7.6999170780181885
842,842,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671050648.1207948,111,0,1,1,1,0.15,0.75,0.7494840621948242,1.0,12,9,0,5.949899911880493
843,843,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671050658.070875,129,1,0,1,1,0.15,1.0,0.7494568824768066,1.0,1,1,0,2.584524631500244
844,844,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671050664.1031191,122,0,1,1,1,0.15,1.0,0.7501828670501709,1.0,6,6,0,4.133474111557007
845,845,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671050673.969433,249,1,0,1,1,0.15,0.8181818181818182,0.749636173248291,1.0,11,9,0,7.916549205780029
846,846,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671050683.351816,109,0,1,1,1,0.15,1.0,0.7495710849761963,1.0,11,11,0,5.583315134048462
847,847,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671050694.835031,241,1,0,1,1,0.15,0.6666666666666666,0.7496068477630615,1.0,3,2,0,5.134044885635376
848,848,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671050702.3008268,161,1,0,1,1,0.15,0.6666666666666666,0.7495670318603516,1.0,3,2,0,3.833181142807007
849,849,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671050709.283645,133,1,0,1,1,0.15,0.6428571428571429,0.7499699592590332,1.0,14,9,0,6.984304904937744
850,850,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671050722.549279,285,1,0,1,1,0.15,0.7272727272727273,0.7496368885040283,1.0,11,8,0,8.53310489654541
851,851,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671050732.665151,151,1,0,1,1,0.15,0.7333333333333333,0.7495179176330566,0.0,15,11,0,7.6164469718933105
852,852,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671050744.3809102,169,1,0,-1,-1,0.15,0.8333333333333334,0.7504410743713379,1.0,6,5,0,4.983221054077148
853,853,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671050752.064224,113,1,0,-1,-1,0.15,0.5333333333333333,0.7498528957366943,0.0,15,8,0,6.982398986816406
854,854,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671050763.8306298,175,0,1,-1,-1,0.15,0.6,0.7494480609893799,1.0,5,3,0,4.683863162994385
855,855,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671050771.395726,129,0,1,-1,-1,0.15,0.6,0.7496700286865234,0.0,15,9,0,7.449627161026001
856,856,"[1.0, -1.0]",1.0,-1.0,-1.0,-1.0,1.0,"[-1.0, 1.0]",1671050783.4630651,179,1,0,1,-1,0.0,0.6666666666666666,0.7500860691070557,0.0,15,10,0,8.151543855667114
857,857,"[-1.0, 1.0]",-1.0,1.0,-1.0,1.0,-1.0,"[1.0, -1.0]",1671050795.811958,202,0,1,1,-1,0.0,0.9333333333333333,0.7488498687744141,0.0,15,14,0,8.61527705192566
858,858,"[-1.0, 1.0]",-1.0,1.0,-1.0,1.0,-1.0,"[1.0, -1.0]",1671050807.394531,152,1,0,-1,1,0.15,0.6666666666666666,0.7498190402984619,0.0,15,10,0,7.833351135253906
859,859,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1671050819.043359,152,0,1,1,1,0.0,0.7333333333333333,0.7493600845336914,0.0,15,11,0,7.649739027023315
860,860,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1671050829.9088068,120,0,1,1,1,0.0,0.8666666666666667,0.7493829727172852,0.0,15,13,0,7.132566690444946
861,861,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1671050840.591021,108,1,0,1,1,0.0,0.8,0.7498149871826172,0.0,15,12,0,7.1158530712127686
862,862,"[-1.0, 1.0]",-1.0,1.0,-1.0,1.0,-1.0,"[1.0, -1.0]",1671050851.4913971,110,0,1,1,-1,0.0,0.6,0.7495951652526855,0.0,15,9,0,6.934913158416748
863,863,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671050862.206166,113,1,0,-1,-1,0.15,1.0,0.7493441104888916,1.0,2,2,0,2.6496410369873047
864,864,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671050868.53915,119,0,1,-1,-1,0.15,0.8571428571428571,0.7491960525512695,1.0,7,6,0,4.4334001541137695
865,865,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671050876.721941,128,0,1,-1,-1,0.15,0.4666666666666667,0.7491099834442139,0.0,15,7,0,7.432928800582886
866,866,"[1.0, -1.0]",1.0,-1.0,-1.0,-1.0,1.0,"[-1.0, 1.0]",1671050887.9888482,132,1,0,1,-1,0.0,0.6666666666666666,0.7500510215759277,0.0,15,10,0,7.318402051925659
867,867,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1671050901.03686,250,1,0,1,1,0.0,0.7333333333333333,0.7494399547576904,0.0,15,11,0,9.283443927764893
868,868,"[-1.0, 1.0]",-1.0,1.0,-1.0,1.0,-1.0,"[1.0, -1.0]",1671050912.0367649,123,1,0,-1,1,0.15,0.7333333333333333,0.7497060298919678,0.0,15,11,0,7.165863037109375
869,869,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1671050922.869216,117,0,1,-1,-1,0.0,0.8666666666666667,0.7495138645172119,0.0,15,13,0,7.050692081451416
870,870,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1671050933.82028,127,1,0,1,-1,0.15,1.0,0.7496042251586914,1.0,4,4,0,3.6331982612609863
871,871,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671050940.8676639,116,1,0,1,1,0.15,0.7,0.7481358051300049,1.0,10,7,0,5.3991217613220215
872,872,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671050951.467456,208,1,0,1,1,0.15,0.6666666666666666,0.7494301795959473,1.0,9,6,0,6.566854238510132
873,873,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671050960.451173,130,1,0,1,1,0.15,0.5,0.7498128414154053,1.0,2,1,0,2.9337871074676514
874,874,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671050966.833353,121,0,1,1,1,0.15,0.6,0.7497000694274902,1.0,5,3,0,3.800015926361084
875,875,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1671050975.9652412,224,1,0,1,1,0.15,0.8,0.7495310306549072,0.0,15,12,0,9.033061981201172
876,876,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1671050987.048764,116,1,0,-1,1,0.0,0.8666666666666667,0.7501118183135986,0.0,15,13,0,7.0993781089782715
877,877,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1671050999.313397,202,1,0,-1,-1,0.0,0.7333333333333333,0.750006914138794,0.0,15,11,0,8.667012929916382
878,878,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1671051010.5120351,124,0,1,-1,-1,0.0,0.7333333333333333,0.7501158714294434,0.0,15,11,0,7.217119932174683
879,879,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1671051021.3453388,115,1,0,-1,-1,0.0,0.7333333333333333,0.7495248317718506,0.0,15,11,0,7.066644906997681
880,880,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1671051032.412045,131,0,1,-1,1,0.0,0.9333333333333333,0.749845027923584,0.0,15,14,0,7.366742849349976
881,881,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1671051043.362389,120,0,1,-1,1,0.0,0.8,0.7660248279571533,0.0,15,12,0,7.1155006885528564
882,882,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1671051054.926482,162,0,1,1,1,0.0,0.8666666666666667,0.7500569820404053,0.0,15,13,0,7.93315315246582
883,883,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1671051066.32604,141,1,0,1,1,0.0,0.6,0.7501330375671387,0.0,15,9,0,7.466669797897339
884,884,"[-1.0, 1.0]",-1.0,1.0,-1.0,1.0,-1.0,"[1.0, -1.0]",1671051077.0757298,114,0,1,1,-1,0.0,0.8666666666666667,0.749920129776001,0.0,15,13,0,7.0013039112091064
885,885,"[-1.0, 1.0]",-1.0,1.0,-1.0,1.0,-1.0,"[1.0, -1.0]",1671051088.3571799,147,1,0,-1,1,0.15,0.6666666666666666,0.7489140033721924,1.0,3,2,0,3.5498218536376953
886,886,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671051094.906971,110,0,1,-1,-1,0.15,1.0,0.74981689453125,1.0,5,5,0,3.599506139755249
887,887,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671051102.373457,127,1,0,-1,-1,0.15,0.7142857142857143,0.7496910095214844,1.0,14,10,0,6.8838818073272705
888,888,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671051113.305313,145,0,1,-1,-1,0.15,0.5,0.749948263168335,1.0,2,1,0,3.217466115951538
889,889,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671051119.505499,109,0,1,-1,-1,0.15,0.8571428571428571,0.7496020793914795,1.0,7,6,0,4.24946403503418
890,890,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671051127.671482,126,1,0,-1,-1,0.15,0.7333333333333333,0.7496459484100342,1.0,15,11,0,7.28290581703186
891,891,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671051138.836448,133,0,1,-1,-1,0.15,0.6666666666666666,0.7494339942932129,1.0,3,2,0,3.317909002304077
892,892,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671051145.303474,108,0,1,-1,-1,0.15,1.0,0.7496368885040283,1.0,1,1,0,2.233931064605713
893,893,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671051151.635753,141,0,1,-1,-1,0.15,0.6,0.7494699954986572,1.0,5,3,0,4.11691689491272
894,894,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1671051159.06984,122,0,1,-1,-1,0.15,1.0,0.75020432472229,1.0,6,6,0,4.150358200073242
