,trial_idx,agent_choices,choice_a0,choice_a1,better_choice,correct_a0,correct_a1,correct_choices,navigation_init_time,navigation_init_idx,navigation_end_time,observer,player,player_choice,observer_choice,poll_probs,prop_touched_polls,reaction_time,reward,reward_time,total_polls,touched_polls,trial_aborted,trial_duration,date_time
231,231,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683572060.5321221,107,5.215989828109741,1,0,-1,0,0.15,0.7,[0.9830031394958496],1.0,5.215989828109741,10,7,0,6.232776880264282,2023_05_08_14_54_17
232,232,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683572069.431773,108,6.916344165802002,1,0,-1,0,0.15,0.7333333333333333,[0.9998769760131836],1.0,6.916344165802002,15,11,0,7.915698051452637,2023_05_08_14_54_26
233,233,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683572080.0306492,107,6.899416923522949,1,0,-1,0,0.15,0.5333333333333333,[0.9836812019348145],0.0,6.899416923522949,15,8,0,7.899286985397339,2023_05_08_14_54_37
234,234,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683572092.363492,210,8.81537413597107,1,0,-1,0,0.0,0.5333333333333333,[2.6996140480041504],0.0,8.81537413597107,15,8,0,9.81515908241272,2023_05_08_14_54_47
235,235,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572104.3960419,176,5.3660783767700195,1,0,1,0,0.15,0.8571428571428571,[2.133073329925537],1.0,5.3660783767700195,7,6,0,6.36576509475708,2023_05_08_14_55_00
236,236,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572112.2789912,108,7.099599123001099,1,0,1,0,0.15,0.7333333333333333,[1.0002849102020264],0.0,7.099599123001099,15,11,0,8.099406003952026,2023_05_08_14_55_09
237,237,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572123.1115232,109,4.982822895050049,1,0,1,0,0.15,0.5555555555555556,[1.0165050029754639],1.0,4.982822895050049,9,5,0,5.982586860656738,2023_05_08_14_55_20
238,238,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572131.694026,107,3.5661439895629883,1,0,1,0,0.15,0.6,[0.9828829765319824],1.0,3.5661439895629883,5,3,0,4.566014051437378,2023_05_08_14_55_28
239,239,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572138.860078,108,6.916233777999878,1,0,1,0,0.15,0.5333333333333333,[0.9998409748077393],0.0,6.916233777999878,15,8,0,7.916149854660034,2023_05_08_14_55_36
240,240,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572149.743211,123,7.16615891456604,1,0,1,0,0.15,0.4666666666666667,[1.250046968460083],1.0,7.16615891456604,15,7,0,8.165255069732666,2023_05_08_14_55_46
241,241,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572160.342124,107,6.566779851913452,1,0,1,0,0.15,0.5714285714285714,[0.9831328392028809],1.0,6.566779851913452,14,8,0,7.565821886062622,2023_05_08_14_55_57
242,242,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572170.774693,117,2.733051061630249,1,0,1,0,0.15,0.5,[1.149749994277954],1.0,2.733051061630249,2,1,0,3.732863187789917,2023_05_08_14_56_07
243,243,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572176.908025,108,3.2495028972625732,1,0,1,0,0.15,0.75,[0.9997482299804688],1.0,3.2495028972625732,4,3,0,4.2495222091674805,2023_05_08_14_56_14
244,244,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572183.974087,122,3.216837167739868,1,0,1,0,0.15,0.6666666666666666,[1.2324631214141846],1.0,3.216837167739868,3,2,0,4.2153871059417725,2023_05_08_14_56_20
245,245,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683572190.523524,108,7.099234104156494,1,0,1,0,0.0,0.5333333333333333,[0.9998569488525391],0.0,7.099234104156494,15,8,0,8.09889006614685,2023_05_08_14_56_27
246,246,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683572201.355833,109,6.966182231903076,1,0,1,0,0.0,0.8,[1.0167241096496582],0.0,6.966182231903076,15,12,0,7.96589207649231,2023_05_08_14_56_38
247,247,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683572212.0726259,110,3.949432134628296,1,0,-1,0,0.15,0.5,[1.049185037612915],1.0,3.949432134628296,6,3,0,4.9489593505859375,2023_05_08_14_56_49
248,248,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683572219.604733,110,5.366139888763428,1,0,-1,0,0.15,0.7,[1.033026933670044],1.0,5.366139888763428,10,7,0,6.36587381362915,2023_05_08_14_56_56
249,249,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683572228.6041589,109,5.266425848007202,1,0,-1,0,0.15,0.7,[1.0165410041809082],1.0,5.266425848007202,10,7,0,6.266205072402954,2023_05_08_14_57_05
250,250,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683572237.4866931,107,6.916098117828369,1,0,-1,0,0.15,0.4666666666666667,[0.9830901622772217],0.0,6.916098117828369,15,7,0,7.916002035140991,2023_05_08_14_57_14
251,251,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683572248.4368,126,2.8835561275482178,1,0,-1,0,0.15,1.0,[1.300724983215332],1.0,2.8835561275482178,2,2,0,3.8837952613830566,2023_05_08_14_57_25
252,252,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683572254.669067,114,3.9997410774230957,1,0,-1,0,0.15,0.8333333333333334,[1.1012380123138428],1.0,3.9997410774230957,6,5,0,5.000472068786621,2023_05_08_14_57_31
253,253,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683572262.1684968,108,3.5828068256378174,1,0,-1,0,0.15,0.8,[0.9994630813598633],1.0,3.5828068256378174,5,4,0,4.582679986953735,2023_05_08_14_57_39
254,254,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683572269.334592,108,5.249925851821899,1,0,-1,0,0.15,0.9,[0.9997179508209229],1.0,5.249925851821899,10,9,0,6.249765157699585,2023_05_08_14_57_46
255,255,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683572278.36774,117,5.416375160217285,1,0,-1,0,0.15,0.7,[1.1505651473999023],1.0,5.416375160217285,10,7,0,6.4169721603393555,2023_05_08_14_57_55
256,256,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683572287.266641,107,6.9324119091033936,1,0,-1,0,0.0,0.8,[0.9824728965759277],0.0,6.9324119091033936,15,12,0,7.932082891464233,2023_05_08_14_58_04
257,257,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572298.082528,117,2.399872064590454,1,0,1,0,0.15,1.0,[1.1497201919555664],1.0,2.399872064590454,1,1,0,3.416203022003174,2023_05_08_14_58_15
258,258,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572303.916487,109,4.282485008239746,1,0,1,0,0.15,0.42857142857142855,[1.0161118507385254],1.0,4.282485008239746,7,3,0,5.282419919967651,2023_05_08_14_58_21
259,259,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572311.748634,107,4.600250959396362,1,0,1,0,0.15,0.75,[0.9829719066619873],1.0,4.600250959396362,8,6,0,5.599300146102905,2023_05_08_14_58_28
260,260,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572319.9644759,109,4.950217962265015,1,0,1,0,0.15,0.5555555555555556,[1.0168099403381348],1.0,4.950217962265015,9,5,0,5.949658155441284,2023_05_08_14_58_37
261,261,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572328.54721,109,3.333069086074829,1,0,1,0,0.15,1.0,[1.0163311958312988],1.0,3.333069086074829,4,4,0,4.3328001499176025,2023_05_08_14_58_45
262,262,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572335.4304461,108,3.8993852138519287,1,0,1,0,0.15,0.6666666666666666,[0.9997549057006836],1.0,3.8993852138519287,6,4,0,4.89910888671875,2023_05_08_14_58_52
263,263,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572342.912862,109,4.599856853485107,1,0,1,0,0.15,0.75,[1.0165700912475586],1.0,4.599856853485107,8,6,0,5.5993101596832275,2023_05_08_14_59_00
264,264,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572351.12885,109,5.916330099105835,1,0,1,0,0.15,0.6666666666666666,[1.0171051025390625],1.0,5.916330099105835,12,8,0,6.915694236755371,2023_05_08_14_59_08
265,265,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572360.678598,107,4.582896947860718,1,0,1,0,0.15,0.625,[0.9829068183898926],1.0,4.582896947860718,8,5,0,5.582746744155884,2023_05_08_14_59_17
266,266,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572368.877602,107,3.883066177368164,1,0,1,0,0.15,0.5,[0.982806921005249],1.0,3.883066177368164,6,3,0,4.882401943206787,2023_05_08_14_59_26
267,267,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683572376.3604228,107,7.082855939865112,1,0,1,0,0.0,0.6,[0.9830842018127441],0.0,7.082855939865112,15,9,0,8.082404136657715,2023_05_08_14_59_33
268,268,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683572387.443007,124,7.382539987564087,1,0,1,0,0.0,0.6666666666666666,[1.2670447826385498],0.0,7.382539987564087,15,10,0,8.38224196434021,2023_05_08_14_59_44
269,269,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683572398.310364,109,3.650301933288574,1,0,-1,0,0.15,0.6,[1.0161137580871582],1.0,3.650301933288574,5,3,0,4.6492531299591064,2023_05_08_14_59_55
270,270,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683572405.825154,126,2.5499179363250732,1,0,-1,0,0.15,1.0,[1.2998311519622803],1.0,2.5499179363250732,1,1,0,3.5497989654541016,2023_05_08_15_00_02
271,271,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683572411.641279,109,7.115907192230225,1,0,-1,0,0.15,0.6666666666666666,[1.0164830684661865],0.0,7.115907192230225,15,10,0,8.133009910583496,2023_05_08_15_00_08
272,272,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683572423.02393,141,6.449524164199829,1,0,-1,0,0.15,0.8333333333333334,[1.5496551990509033],1.0,6.449524164199829,12,10,0,7.449522972106934,2023_05_08_15_00_19
273,273,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683572432.6233962,109,2.2827799320220947,1,0,-1,0,0.15,1.0,[1.016373872756958],1.0,2.2827799320220947,1,1,0,3.282783031463623,2023_05_08_15_00_29
274,274,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683572438.456167,110,2.9835422039031982,1,0,-1,0,0.15,0.6666666666666666,[1.0337722301483154],1.0,2.9835422039031982,3,2,0,3.9835801124572754,2023_05_08_15_00_35
275,275,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683572444.989225,109,4.300072908401489,1,0,-1,0,0.15,0.7142857142857143,[1.0169169902801514],1.0,4.300072908401489,7,5,0,5.316164970397949,2023_05_08_15_00_42
276,276,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683572452.871823,107,3.882996082305908,1,0,-1,0,0.15,0.6666666666666666,[0.9829680919647217],1.0,3.882996082305908,6,4,0,4.883493185043335,2023_05_08_15_00_50
277,277,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683572460.3716822,109,2.2830798625946045,1,0,-1,0,0.15,1.0,[1.0165159702301025],1.0,2.2830798625946045,1,1,0,3.2828328609466553,2023_05_08_15_00_57
278,278,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683572466.337497,119,5.0997068881988525,1,0,-1,0,0.15,0.6666666666666666,[1.1834461688995361],1.0,5.0997068881988525,9,6,0,6.099563121795654,2023_05_08_15_01_03
279,279,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683572474.903739,109,6.96603798866272,1,0,-1,0,0.0,0.6666666666666666,[1.016430139541626],0.0,6.96603798866272,15,10,0,7.966092109680176,2023_05_08_15_01_12
280,280,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683572486.771264,181,8.315769910812378,1,0,-1,0,0.0,0.5333333333333333,[2.2165870666503906],0.0,8.315769910812378,15,8,0,9.315846920013428,2023_05_08_15_01_22
281,281,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572497.619387,107,4.216366291046143,1,0,1,0,0.15,0.2857142857142857,[0.9828612804412842],1.0,4.216366291046143,7,2,0,5.21636700630188,2023_05_08_15_01_34
282,282,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572505.435238,107,2.9332289695739746,1,0,1,0,0.15,0.6666666666666666,[0.9839398860931396],1.0,2.9332289695739746,3,2,0,3.949522018432617,2023_05_08_15_01_42
283,283,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572511.9511402,108,3.3001270294189453,1,0,1,0,0.15,0.5,[0.9992291927337646],1.0,3.3001270294189453,4,2,0,4.298979043960571,2023_05_08_15_01_49
284,284,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572518.868057,110,2.649867057800293,1,0,1,0,0.15,1.0,[1.0334711074829102],1.0,2.649867057800293,2,2,0,3.649630069732666,2023_05_08_15_01_55
285,285,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572525.050295,109,4.91579270362854,1,0,1,0,0.15,0.5555555555555556,[1.0160629749298096],1.0,4.91579270362854,9,5,0,5.916008949279785,2023_05_08_15_02_02
286,286,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572534.016424,134,2.66650128364563,1,0,1,0,0.15,1.0,[1.4332120418548584],1.0,2.66650128364563,1,1,0,3.6664860248565674,2023_05_08_15_02_10
287,287,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572539.9828968,118,7.2828662395477295,1,0,1,0,0.15,0.7333333333333333,[1.1669812202453613],0.0,7.2828662395477295,15,11,0,8.282647132873535,2023_05_08_15_02_16
288,288,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572550.815263,108,7.099978923797607,1,0,1,0,0.15,0.5333333333333333,[0.9999017715454102],0.0,7.099978923797607,15,8,0,8.099078893661499,2023_05_08_15_02_27
289,289,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683572561.9647732,129,7.465849161148071,1,0,-1,0,0.0,0.4,[1.3496298789978027],0.0,7.465849161148071,15,6,0,8.465584993362427,2023_05_08_15_02_38
290,290,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683572573.2971241,137,7.582728147506714,1,0,-1,0,0.0,0.4,[1.483551025390625],0.0,7.582728147506714,15,6,0,8.582588911056519,2023_05_08_15_02_49
291,291,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572584.113747,107,4.9326770305633545,1,0,1,0,0.15,0.6666666666666666,[0.9834909439086914],1.0,4.9326770305633545,9,6,0,5.932388067245483,2023_05_08_15_03_01
292,292,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572592.678876,107,7.099231243133545,1,0,1,0,0.15,0.5333333333333333,[0.9826810359954834],0.0,7.099231243133545,15,8,0,8.098927021026611,2023_05_08_15_03_09
293,293,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572609.5944471,473,8.332154035568237,1,0,1,0,0.15,1.0,[7.082151174545288],1.0,8.332154035568237,1,1,0,9.332237005233765,2023_05_08_15_03_20
294,294,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572616.943875,187,5.916130065917969,1,0,1,0,0.15,0.875,[2.3172669410705566],1.0,5.916130065917969,8,7,0,6.916108131408691,2023_05_08_15_03_32
295,295,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683572627.04362,217,8.916136980056763,1,0,1,0,0.0,0.6666666666666666,[2.816603899002075],0.0,8.916136980056763,15,10,0,9.915574073791504,2023_05_08_15_03_42
296,296,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683572638.609181,148,7.766772985458374,1,0,1,0,0.0,0.7333333333333333,[1.6672840118408203],0.0,7.766772985458374,15,11,0,8.766563177108765,2023_05_08_15_03_55
297,297,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683572649.4418051,108,4.016810894012451,1,0,-1,0,0.15,0.5,[1.000091791152954],1.0,4.016810894012451,6,3,0,5.016667127609253,2023_05_08_15_04_06
298,298,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683572657.05775,109,2.916743755340576,1,0,-1,0,0.15,0.6666666666666666,[1.0168068408966064],1.0,2.916743755340576,3,2,0,3.9168670177459717,2023_05_08_15_04_14
299,299,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683572664.257584,153,7.649190187454224,1,0,-1,0,0.15,0.8,[1.749572992324829],0.0,7.649190187454224,15,12,0,8.649663925170898,2023_05_08_15_04_20
300,300,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683572674.9903529,114,5.032739877700806,1,0,-1,0,0.15,0.6666666666666666,[1.0998170375823975],1.0,5.032739877700806,9,6,0,6.049207925796509,2023_05_08_15_04_32
301,301,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683572683.573028,109,2.949565887451172,1,0,-1,0,0.15,0.6666666666666666,[1.0162041187286377],1.0,2.949565887451172,3,2,0,3.949186086654663,2023_05_08_15_04_40
302,302,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683572690.0890071,110,5.316151857376099,1,0,-1,0,0.15,0.5,[1.033630132675171],1.0,5.316151857376099,10,5,0,6.316172122955322,2023_05_08_15_04_47
303,303,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683572699.422168,132,7.016768217086792,1,0,-1,0,0.15,0.6428571428571429,[1.4005482196807861],1.0,7.016768217086792,14,9,0,8.016420125961304,2023_05_08_15_04_56
304,304,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683572709.837461,114,6.666226148605347,1,0,-1,0,0.15,0.5714285714285714,[1.0997941493988037],1.0,6.666226148605347,14,8,0,7.6661999225616455,2023_05_08_15_05_06
305,305,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683572720.453527,129,5.249528884887695,1,0,-1,0,0.15,0.5555555555555556,[1.3496968746185303],1.0,5.249528884887695,9,5,0,6.249370813369751,2023_05_08_15_05_17
306,306,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683572729.119773,115,7.0330140590667725,1,0,-1,0,0.0,0.6666666666666666,[1.1162729263305664],0.0,7.0330140590667725,15,10,0,8.032602787017822,2023_05_08_15_05_26
307,307,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683572739.935606,119,7.099672794342041,1,0,-1,0,0.0,0.8,[1.183201789855957],0.0,7.099672794342041,15,12,0,8.099199056625366,2023_05_08_15_05_36
308,308,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572750.667985,114,5.3334059715271,1,0,1,0,0.15,0.9,[1.099928855895996],1.0,5.3334059715271,10,9,0,6.333139896392822,2023_05_08_15_05_47
309,309,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572759.952116,132,4.633170127868652,1,0,1,0,0.15,0.8571428571428571,[1.400662899017334],1.0,4.633170127868652,7,6,0,5.632667064666748,2023_05_08_15_05_56
310,310,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572768.649974,159,7.7502360343933105,1,0,1,0,0.15,0.6666666666666666,[1.84962797164917],0.0,7.7502360343933105,15,10,0,8.74886178970337,2023_05_08_15_06_04
311,311,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572779.3496351,111,6.616266965866089,1,0,1,0,0.15,0.8571428571428571,[1.0498929023742676],1.0,6.616266965866089,14,12,0,7.615952968597412,2023_05_08_15_06_16
312,312,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572789.666123,111,6.99958610534668,1,0,1,0,0.15,0.5333333333333333,[1.0507419109344482],0.0,6.99958610534668,15,8,0,7.99963116645813,2023_05_08_15_06_26
313,313,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572800.532264,120,4.78278923034668,1,0,1,0,0.15,0.5,[1.1998531818389893],1.0,4.78278923034668,8,4,0,5.7825562953948975,2023_05_08_15_06_37
314,314,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572808.7475991,108,6.899324178695679,1,0,1,0,0.15,0.6666666666666666,[0.9998090267181396],0.0,6.899324178695679,15,10,0,7.899031162261963,2023_05_08_15_06_45
315,315,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572822.679682,306,7.932592153549194,1,0,1,0,0.15,0.625,[4.316009998321533],1.0,7.932592153549194,8,5,0,8.9322988986969,2023_05_08_15_06_56
316,316,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572831.062987,108,2.9330058097839355,1,0,1,0,0.15,0.3333333333333333,[0.9998328685760498],1.0,2.9330058097839355,3,1,0,3.9327309131622314,2023_05_08_15_07_08
317,317,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572837.528728,108,5.249722957611084,1,0,1,0,0.15,0.7,[1.0000238418579102],1.0,5.249722957611084,10,7,0,6.249324798583984,2023_05_08_15_07_14
318,318,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572846.4114509,108,4.566509962081909,1,0,1,0,0.15,0.625,[0.9998800754547119],1.0,4.566509962081909,8,5,0,5.583189010620117,2023_05_08_15_07_23
319,319,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572854.6447842,111,2.28357195854187,1,0,1,0,0.15,1.0,[1.04970383644104],1.0,2.28357195854187,1,1,0,3.2829580307006836,2023_05_08_15_07_31
320,320,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572860.393905,107,2.5498127937316895,1,0,1,0,0.15,1.0,[0.9828970432281494],1.0,2.5498127937316895,2,2,0,3.5493578910827637,2023_05_08_15_07_37
321,321,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572866.477219,108,6.583343982696533,1,0,1,0,0.15,0.7857142857142857,[1.0000081062316895],1.0,6.583343982696533,14,11,0,7.583221912384033,2023_05_08_15_07_43
322,322,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572876.976973,121,3.8158340454101562,1,0,1,0,0.15,0.8,[1.216602087020874],1.0,3.8158340454101562,5,4,0,4.815626859664917,2023_05_08_15_07_53
323,323,[1.0],1.0,0,1.0,1.0,0,[1.0],1683572884.159598,108,4.899689197540283,1,0,1,0,0.15,0.8888888888888888,[0.9998791217803955],1.0,4.899689197540283,9,8,0,5.899290084838867,2023_05_08_15_08_01
324,324,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683572892.67507,107,7.082460165023804,1,0,1,0,0.0,0.8,[0.9834752082824707],0.0,7.082460165023804,15,12,0,8.082408905029297,2023_05_08_15_08_09
325,325,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683572903.508978,110,7.015688180923462,1,0,1,0,0.0,0.8,[1.0327332019805908],0.0,7.015688180923462,15,12,0,8.032137870788574,2023_05_08_15_08_20
326,326,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683572914.2234209,108,4.300076246261597,1,0,-1,0,0.15,0.42857142857142855,[0.9997892379760742],1.0,4.300076246261597,7,3,0,5.299654245376587,2023_05_08_15_08_31
327,327,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683572922.273163,117,4.383651256561279,1,0,-1,0,0.15,0.5714285714285714,[1.149738073348999],1.0,4.383651256561279,7,4,0,5.3827431201934814,2023_05_08_15_08_39
328,328,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683572930.155751,110,3.6330339908599854,1,0,-1,0,0.15,0.4,[1.0328669548034668],1.0,3.6330339908599854,5,2,0,4.632497787475586,2023_05_08_15_08_47
329,329,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683572937.372159,111,7.1493330001831055,1,0,-1,0,0.15,0.6,[1.0492510795593262],0.0,7.1493330001831055,15,9,0,8.14890193939209,2023_05_08_15_08_54
330,330,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683572948.571507,131,7.315670967102051,1,0,-1,0,0.15,0.7333333333333333,[1.3827309608459473],0.0,7.315670967102051,15,11,0,8.31539511680603,2023_05_08_15_09_05
331,331,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683572959.220536,107,7.082479238510132,1,0,-1,0,0.15,0.3333333333333333,[0.9828951358795166],0.0,7.082479238510132,15,5,0,8.08263087272644,2023_05_08_15_09_16
332,332,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683572970.038008,108,7.099387884140015,1,0,1,0,0.0,0.5333333333333333,[1.0003440380096436],0.0,7.099387884140015,15,8,0,8.099325895309448,2023_05_08_15_09_27
333,333,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683572981.003011,108,3.0665910243988037,1,0,-1,0,0.15,0.6666666666666666,[1.1500601768493652],1.0,3.0665910243988037,3,2,0,4.066524028778076,2023_05_08_15_09_37
334,334,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683572987.452857,107,2.2500553131103516,1,0,-1,0,0.15,1.0,[0.9831011295318604],1.0,2.2500553131103516,1,1,0,3.2493948936462402,2023_05_08_15_09_44
335,335,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683572993.268734,109,5.98291277885437,1,0,-1,0,0.15,0.6666666666666666,[1.0162508487701416],1.0,5.98291277885437,12,8,0,6.999485969543457,2023_05_08_15_09_50
336,336,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573002.902047,107,4.916093111038208,1,0,-1,0,0.15,0.5555555555555556,[0.9826920032501221],1.0,4.916093111038208,9,5,0,5.915719032287598,2023_05_08_15_10_00
337,337,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683573011.4517,107,6.899806976318359,1,0,-1,0,0.0,0.6666666666666666,[0.9841547012329102],0.0,6.899806976318359,15,10,0,7.89923357963562,2023_05_08_15_10_08
338,338,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683573022.1171892,111,7.166243076324463,1,0,-1,0,0.0,0.6666666666666666,[1.0507280826568604],0.0,7.166243076324463,15,10,0,8.166002988815308,2023_05_08_15_10_19
339,339,[1.0],1.0,0,1.0,1.0,0,[1.0],1683573033.2995222,129,3.916577100753784,1,0,1,0,0.15,0.4,[1.3496289253234863],1.0,3.916577100753784,5,2,0,4.916072845458984,2023_05_08_15_10_30
340,340,[1.0],1.0,0,1.0,1.0,0,[1.0],1683573040.465857,108,3.2333450317382812,1,0,1,0,0.15,0.5,[0.9997529983520508],1.0,3.2333450317382812,4,2,0,4.232762098312378,2023_05_08_15_10_37
341,341,[1.0],1.0,0,1.0,1.0,0,[1.0],1683573047.2486799,107,7.082029104232788,1,0,1,0,0.15,0.5333333333333333,[0.9824230670928955],0.0,7.082029104232788,15,8,0,8.081589937210083,2023_05_08_15_10_44
342,342,[1.0],1.0,0,1.0,1.0,0,[1.0],1683573058.048823,108,4.332788944244385,1,0,1,0,0.15,0.7142857142857143,[0.9996209144592285],1.0,4.332788944244385,7,5,0,5.332669019699097,2023_05_08_15_10_55
343,343,[1.0],1.0,0,1.0,1.0,0,[1.0],1683573066.8806279,162,7.1498329639434814,1,0,1,0,0.15,0.46153846153846156,[1.8998010158538818],1.0,7.1498329639434814,13,6,0,8.149395942687988,2023_05_08_15_11_03
344,344,[1.0],1.0,0,1.0,1.0,0,[1.0],1683573077.14684,126,2.583845853805542,1,0,1,0,0.15,1.0,[1.2996838092803955],1.0,2.583845853805542,1,1,0,3.582603931427002,2023_05_08_15_11_13
345,345,[1.0],1.0,0,1.0,1.0,0,[1.0],1683573083.0462132,112,5.0163187980651855,1,0,1,0,0.15,0.4444444444444444,[1.0668158531188965],1.0,5.0163187980651855,9,4,0,6.016052961349487,2023_05_08_15_11_20
346,346,[1.0],1.0,0,1.0,1.0,0,[1.0],1683573092.145482,139,2.8166589736938477,1,0,1,0,0.15,1.0,[1.5170841217041016],1.0,2.8166589736938477,1,1,0,3.8160970211029053,2023_05_08_15_11_28
