,trial_idx,trial_start_time,agent_choices,choice_a0,choice_a1,better_choice,correct_a0,correct_a1,correct_choices,navigation_init_time,navigation_init_idx,navigation_end_time,observer,player,player_choice,observer_choice,poll_probs,prop_touched_polls,reaction_time,reward,reward_time,total_polls,touched_polls,difficulty,trial_aborted,trial_duration,date_time,trial_num,switched_self,n_pre_switch_self,switched_actor,n_pre_switch_actor,history,alt_history,pos_in_block,pos_in_block_obj
464,464,1693248758.721811,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1693248760.538595,109,4.615334987640381,0,1,-1,-1,0.15,0.875,"[0.9987969398498535, 1.015476942062378]",1.0,4.615334987640381,8,7,1.1943751784437868,0,5.61553692817688,2023_08_28_14_52_37,465,"[0, 0]","[2, 3]","[0, 0]","[2, 14]",1R,1R,7.0,11
465,465,1693248766.987805,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1693248768.854895,112,7.164654016494751,1,0,-1,-1,0.0,0.7333333333333333,"[1.065821886062622, 0.9984490871429443]",0.0,7.164654016494751,15,11,1.7881361009498986,0,8.165558099746704,2023_08_28_14_52_45,466,"[1, 0]","[1, 2]","[1, 0]","[1, 13]",1NR,1NR,8.0,1
466,466,1693248777.902724,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1693248779.821208,115,3.1013588905334477,1,0,1,-1,0.15,0.3333333333333333,"[1.1161038875579834, 0.9828059673309326]",1.0,3.1013588905334477,3,1,1.4541788282603072,0,4.117560863494873,2023_08_28_14_52_56,467,"[0, 1]","[13, 1]","[0, 0]","[13, 12]",1R,1R,0.0,2
467,467,1693248784.5863318,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693248786.436366,111,6.367021083831787,0,1,1,1,0.15,0.9230769230769232,"[0.9821860790252686, 1.0492260456085205]",1.0,6.367021083831787,13,12,1.7073813623188658,0,7.365424156188965,2023_08_28_14_53_03,468,"[0, 0]","[12, 11]","[0, 0]","[12, 11]",1R,1R,1.0,3
468,468,1693248794.668612,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693248796.4853,109,2.951087951660156,1,0,1,1,0.15,0.6666666666666666,"[0.9836559295654297, 1.0165669918060303]",1.0,2.951087951660156,3,2,1.1613891581218625,0,3.949647903442383,2023_08_28_14_53_13,469,"[0, 0]","[11, 10]","[0, 0]","[11, 10]",1R,1R,2.0,4
469,469,1693248801.201136,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693248802.986259,107,6.916539907455444,0,1,1,1,0.15,0.5333333333333333,"[0.983834981918335, 0.983834981918335]",0.0,6.916539907455444,15,8,1.5929854394824146,0,7.917001962661743,2023_08_28_14_53_20,470,"[0, 0]","[10, 9]","[0, 0]","[10, 9]",1NR,1NR,3.0,5
470,470,1693248811.849927,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693248813.735075,113,4.033968210220337,1,0,1,1,0.15,0.8333333333333334,"[1.0839169025421143, 1.0173602104187012]",1.0,4.033968210220337,6,5,1.683482312688409,0,5.0339460372924805,2023_08_28_14_53_30,471,"[0, 0]","[9, 8]","[0, 0]","[9, 8]",1R,1R,4.0,6
471,471,1693248819.500581,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693248821.351082,111,5.6166181564331055,1,0,1,1,0.15,0.6363636363636364,"[1.0494670867919922, 0.9993381500244141]",1.0,5.6166181564331055,11,7,1.749163044723246,0,6.616137027740479,2023_08_28_14_53_38,472,"[0, 0]","[8, 7]","[0, 0]","[8, 7]",1R,1R,5.0,7
472,472,1693248828.7989938,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693248830.600232,108,2.617878198623657,0,1,1,1,0.15,0.5,"[0.9835400581359863, 1.0003361701965332]",1.0,2.617878198623657,2,1,1.9402194054772337,0,3.6169281005859375,2023_08_28_14_53_47,473,"[0, 0]","[7, 6]","[0, 0]","[7, 6]",1R,1R,6.0,8
473,473,1693248834.982643,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693248837.033076,123,3.149442195892334,0,1,1,1,0.15,1.0,"[1.249842882156372, 1.0167202949523926]",1.0,3.149442195892334,3,3,1.9459198622776608,0,4.149176120758057,2023_08_28_14_53_53,474,"[0, 0]","[6, 5]","[0, 0]","[6, 5]",1R,1R,7.0,9
474,474,1693248841.7145631,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693248843.733226,121,4.450762987136841,0,1,1,1,0.15,0.7142857142857143,"[1.2178359031677246, 1.0172297954559326]",1.0,4.450762987136841,7,5,1.5615436479973277,0,5.450422048568726,2023_08_28_14_54_00,475,"[0, 0]","[5, 4]","[0, 0]","[5, 4]",1R,1R,8.0,10
475,475,1693248849.781129,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693248851.6485062,112,4.966886281967163,0,1,1,1,0.15,0.7777777777777778,"[1.066655158996582, 1.0334630012512207]",1.0,4.966886281967163,9,7,1.790286833553199,0,5.9667809009552,2023_08_28_14_54_08,476,"[0, 0]","[4, 3]","[0, 0]","[4, 3]",1R,1R,9.0,11
476,476,1693248858.414251,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1693248860.565025,129,7.267545938491821,0,1,1,1,0.0,0.8,"[1.3495769500732422, 0.9824779033660889]",0.0,7.267545938491821,15,12,1.77587819625343,0,8.265247821807861,2023_08_28_14_54_17,477,"[0, 0]","[3, 2]","[0, 0]","[3, 2]",1NR,1NR,10.0,1
477,477,1693248869.446722,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1693248871.397689,117,7.250580072402954,0,1,1,1,0.0,0.6666666666666666,"[1.1492979526519775, 1.0157709121704102]",0.0,7.250580072402954,15,10,1.5943673178975215,0,8.249460935592651,2023_08_28_14_54_28,478,"[0, 1]","[2, 1]","[0, 1]","[2, 1]",2NR,2NR,11.0,2
478,478,1693248880.446209,"[1.0, -1.0]",1.0,-1.0,-1.0,-1.0,1.0,"[-1.0, 1.0]",1693248882.381135,116,7.098823070526123,1,0,1,-1,0.0,0.8666666666666667,"[1.132814884185791, 0.9996850490570068]",0.0,7.098823070526123,15,13,1.46670118150113,0,8.09823203086853,2023_08_28_14_54_39,479,"[1, 1]","[1, 1]","[1, 0]","[1, 11]",3NR,3NR,12.0,3
479,479,1693248891.295342,"[-1.0, 1.0]",-1.0,1.0,-1.0,1.0,-1.0,"[1.0, -1.0]",1693248893.130213,110,5.933239936828613,1,0,-1,1,0.15,0.9166666666666666,"[0.9826760292053223, 1.0326249599456787]",1.0,5.933239936828613,12,11,1.1646090409316687,0,6.932392120361328,2023_08_28_14_54_50,480,"[0, 1]","[10, 1]","[0, 0]","[10, 10]",1R,1R,0.0,4
480,480,1693248900.928098,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1693248902.762353,110,6.599848031997681,0,1,-1,-1,0.15,0.7142857142857143,"[0.9823939800262451, 1.0327789783477783]",1.0,6.599848031997681,14,10,1.6929733353278251,0,7.600600242614746,2023_08_28_14_54_59,481,"[0, 0]","[9, 9]","[0, 0]","[9, 9]",1R,1R,1.0,5
481,481,1693248911.260581,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1693248913.278495,121,3.4833288192749023,1,0,-1,-1,0.15,0.5,"[1.2162749767303467, 1.0157320499420166]",1.0,3.4833288192749023,4,2,1.6510616815167285,0,4.482661008834839,2023_08_28_14_55_10,482,"[0, 0]","[8, 8]","[0, 0]","[8, 8]",1R,1R,2.0,6
482,482,1693248918.343315,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1693248920.26053,115,2.3836960792541504,1,0,-1,-1,0.15,1.0,"[1.115800142288208, 1.0494511127471924]",1.0,2.3836960792541504,1,1,1.7287994081891596,0,3.383384227752685,2023_08_28_14_55_17,483,"[0, 0]","[7, 7]","[0, 0]","[7, 7]",1R,1R,3.0,7
483,483,1693248924.275811,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1693248926.161154,113,3.650897026062012,0,1,-1,-1,0.15,0.6,"[1.0831730365753174, 1.0163490772247314]",1.0,3.650897026062012,5,3,1.6243417747449285,0,4.650025129318237,2023_08_28_14_55_23,484,"[0, 0]","[6, 6]","[0, 0]","[6, 6]",1R,1R,4.0,8
484,484,1693248931.526056,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1693248933.52634,120,5.765836954116821,1,0,-1,-1,0.15,0.6363636363636364,"[1.0000779628753662, 1.199112892150879]",1.0,5.765836954116821,11,7,1.273917430176432,0,6.782042980194092,2023_08_28_14_55_30,485,"[0, 0]","[5, 5]","[0, 0]","[5, 5]",1R,1R,5.0,9
485,485,1693248941.008555,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1693248943.325759,139,2.8004491329193115,0,1,-1,-1,0.15,1.0,"[1.5159010887145996, 1.0003142356872559]",1.0,2.8004491329193115,1,1,1.416391450739267,0,3.7991108894348153,2023_08_28_14_55_39,486,"[0, 0]","[4, 4]","[0, 0]","[4, 4]",1R,1R,6.0,10
486,486,1693248947.3748832,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1693248949.942395,154,5.332330942153931,1,0,-1,-1,0.15,0.75,"[1.7659859657287598, 0.9994907379150391]",1.0,5.332330942153931,8,6,1.433909543444659,0,6.331815719604492,2023_08_28_14_55_46,487,"[0, 0]","[3, 3]","[0, 0]","[3, 3]",1R,1R,7.0,11
487,487,1693248956.390333,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1693248958.392253,120,7.116898059844971,0,1,-1,-1,0.0,0.8,"[1.1996231079101562, 1.099989891052246]",0.0,7.116898059844971,15,12,1.187328863463407,0,8.133742094039917,2023_08_28_14_55_55,488,"[0, 0]","[2, 2]","[0, 0]","[2, 2]",1NR,1NR,8.0,1
488,488,1693248967.2730088,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1693248969.124238,111,6.949920177459717,1,0,-1,-1,0.0,0.9333333333333332,"[1.04966402053833, 1.0003693103790283]",0.0,6.949920177459717,15,14,0.9927411838582672,0,7.950182199478149,2023_08_28_14_56_06,489,"[1, 1]","[1, 1]","[1, 1]","[1, 1]",2NR,2NR,9.0,2
489,489,1693248977.971977,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693248979.9898722,121,7.150086879730225,0,1,1,1,0.15,0.8666666666666667,"[1.217494010925293, 1.050288200378418]",0.0,7.150086879730225,15,13,1.474741524105934,0,8.150190114974976,2023_08_28_14_56_16,490,"[0, 0]","[7, 9]","[0, 0]","[7, 11]",1NRO,3NR,10.0,3
490,490,1693248988.8724322,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693248990.707099,109,3.265821933746338,1,0,1,1,0.15,0.75,"[0.9826178550720215, 1.0165607929229736]",1.0,3.265821933746338,4,3,2.509140606847652,0,4.265787839889526,2023_08_28_14_56_27,491,"[0, 0]","[6, 8]","[0, 0]","[6, 10]",1R,1R,0.0,4
491,491,1693248995.720984,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693248997.505172,107,6.983273029327393,1,0,1,1,0.15,0.6,"[0.983705997467041, 0.983705997467041]",0.0,6.983273029327393,15,9,1.7393731369744043,0,7.982918977737427,2023_08_28_14_56_34,492,"[0, 0]","[5, 7]","[0, 0]","[5, 9]",1NR,1NR,1.0,5
492,492,1693249006.436818,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693249008.421214,119,2.750448226928711,1,0,1,1,0.15,1.0,"[1.1835052967071533, 1.000002145767212]",1.0,2.750448226928711,2,2,2.0185226610715814,0,3.750188112258911,2023_08_28_14_56_45,493,"[0, 0]","[4, 6]","[0, 0]","[4, 8]",1R,1R,2.0,6
493,493,1693249012.7534,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693249014.6714208,115,5.366973876953125,0,1,1,1,0.15,0.5,"[1.1172409057617188, 0.9999580383300781]",1.0,5.366973876953125,10,5,1.4592999671584774,0,6.366636037826538,2023_08_28_14_56_51,494,"[0, 0]","[3, 5]","[0, 0]","[3, 7]",1R,1R,3.0,7
494,494,1693249021.786512,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693249023.6877928,114,7.050026893615723,1,0,1,1,0.15,0.8,"[1.099350929260254, 1.0160679817199707]",0.0,7.050026893615723,15,12,1.5027868066847878,0,8.050024271011353,2023_08_28_14_57_00,495,"[0, 0]","[2, 4]","[0, 0]","[2, 6]",1NR,1NR,4.0,8
495,495,1693249032.585618,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693249034.46961,113,6.982344150543213,1,0,1,1,0.15,0.7333333333333333,"[0.983057975769043, 1.0829269886016846]",0.0,6.982344150543213,15,11,2.0258997974791653,0,7.998478889465332,2023_08_28_14_57_11,496,"[1, 0]","[1, 3]","[1, 0]","[1, 5]",2NR,2NR,5.0,9
496,496,1693249043.33417,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1693249045.1700952,110,3.267230033874512,0,1,1,-1,0.15,0.75,"[0.9996039867401123, 1.033555030822754]",1.0,3.267230033874512,4,3,1.660638066420693,0,4.266633033752441,2023_08_28_14_57_22,497,"[0, 0]","[3, 2]","[1, 0]","[1, 4]",1R,1R,6.0,10
497,497,1693249050.1839302,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1693249053.102388,175,8.016023874282837,1,0,-1,1,0.0,0.8666666666666667,"[2.1162869930267334, 1.0833518505096436]",0.0,8.016023874282837,15,13,1.6693238460440172,0,9.016126871109009,2023_08_28_14_57_29,498,"[0, 1]","[2, 1]","[0, 0]","[2, 3]",1NRO,1NR,7.0,11
498,498,1693249061.99998,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1693249063.934296,116,7.066681861877441,0,1,-1,-1,0.0,0.8,"[1.13279390335083, 1.0161030292510986]",0.0,7.066681861877441,15,12,1.2795127205289345,0,8.066583156585693,2023_08_28_14_57_40,499,"[1, 0]","[1, 2]","[1, 0]","[1, 2]",2NRO,2NR,8.0,12
499,499,1693249072.799658,"[1.0, -1.0]",1.0,-1.0,-1.0,-1.0,1.0,"[-1.0, 1.0]",1693249074.601216,108,6.899600028991699,0,1,-1,1,0.15,0.7333333333333333,"[0.9824068546295166, 0.9989590644836426]",0.0,6.899600028991699,15,11,1.927944700257889,0,7.898087978363037,2023_08_28_14_57_51,500,"[0, 1]","[3, 1]","[1, 1]","[1, 1]",3NRO,3NR,9.0,1
500,500,1693249083.4485178,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1693249085.366205,115,7.049695253372192,1,0,1,1,0.0,0.8666666666666667,"[1.1166341304779053, 0.9829213619232178]",0.0,7.049695253372192,15,13,1.6368875574612851,0,8.049289226531982,2023_08_28_14_58_02,501,"[0, 1]","[2, 1]","[0, 1]","[19, 1]",1NRG,4NR,10.0,2
501,501,1693249094.248281,"[1.0, -1.0]",1.0,-1.0,-1.0,-1.0,1.0,"[-1.0, 1.0]",1693249100.250522,360,6.433773994445801,0,1,-1,1,0.15,1.0,"[5.198923110961914, 1.0156970024108887]",1.0,6.433773994445801,1,1,1.716873436180216,0,7.433435916900635,2023_08_28_14_58_13,502,"[1, 0]","[1, 11]","[0, 0]","[18, 11]",1R,1R,0.0,3
502,502,1693249104.4137468,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1693249106.916109,150,6.2827231884002686,0,1,-1,-1,0.15,0.5454545454545454,"[1.7013723850250244, 0.9830200672149658]",1.0,6.2827231884002686,11,6,1.333307245657643,0,7.284163236618042,2023_08_28_14_58_23,503,"[0, 0]","[11, 10]","[0, 0]","[17, 10]",1R,1R,1.0,4
503,503,1693249114.412619,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1693249116.231174,108,2.9181878566741943,0,1,-1,-1,0.15,0.6666666666666666,"[0.9834568500518799, 1.000108003616333]",1.0,2.9181878566741943,3,2,0.7701596952063913,0,3.9186978340148926,2023_08_28_14_58_33,504,"[0, 0]","[10, 9]","[0, 0]","[16, 9]",1R,1R,2.0,5
504,504,1693249120.896236,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1693249122.830076,116,6.699378967285156,1,0,-1,-1,0.15,0.7857142857142857,"[1.1330289840698242, 0.9833450317382812]",1.0,6.699378967285156,14,11,1.786323602756782,0,7.699339151382446,2023_08_28_14_58_39,505,"[0, 0]","[9, 8]","[0, 0]","[15, 8]",1R,1R,3.0,6
505,505,1693249131.328952,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1693249133.212946,113,3.649268865585327,1,0,-1,-1,0.15,0.8,"[1.0823988914489746, 0.9822280406951904]",1.0,3.649268865585327,5,4,1.7113833209712626,0,4.648781061172485,2023_08_28_14_58_50,506,"[0, 0]","[8, 7]","[0, 0]","[14, 7]",1R,1R,4.0,7
506,506,1693249138.561117,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1693249140.395741,110,3.617875099182129,1,0,-1,-1,0.15,0.8,"[0.9828951358795166, 1.032954216003418]",1.0,3.617875099182129,5,4,1.5193628646045745,0,4.616797924041748,2023_08_28_14_58_57,507,"[0, 0]","[7, 6]","[0, 0]","[13, 6]",1R,1R,5.0,8
507,507,1693249145.7611158,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1693249149.179001,205,4.2171032428741455,0,1,-1,-1,0.15,1.0,"[2.616326332092285, 0.9994173049926758]",1.0,4.2171032428741455,2,2,1.7081515620930965,0,5.2158522605896,2023_08_28_14_59_04,508,"[0, 0]","[6, 5]","[0, 0]","[12, 5]",1R,1R,6.0,9
508,508,1693249153.610409,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1693249156.06145,147,5.633037090301514,0,1,-1,-1,0.15,0.6666666666666666,"[1.6500840187072754, 0.9826900959014893]",1.0,5.633037090301514,9,6,1.3301451431385098,0,6.633871078491211,2023_08_28_14_59_12,509,"[0, 0]","[5, 4]","[0, 0]","[11, 4]",1R,1R,7.0,10
509,509,1693249162.9264908,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1693249164.761029,110,2.2834222316741943,1,0,-1,-1,0.15,1.0,"[1.0326511859893799, 1.015923261642456]",1.0,2.2834222316741943,1,1,1.263342290726094,0,3.283168077468872,2023_08_28_14_59_21,510,"[0, 0]","[4, 3]","[0, 0]","[10, 3]",1R,1R,8.0,11
510,510,1693249168.759613,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1693249170.727713,117,7.132445812225342,0,1,-1,-1,0.15,0.8,"[1.1661410331726074, 0.9989089965820312]",0.0,7.132445812225342,15,12,1.5134996569525163,0,8.133726835250854,2023_08_28_14_59_27,511,"[0, 0]","[3, 2]","[0, 0]","[9, 2]",1NR,1NR,9.0,12
511,511,1693249179.6418612,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1693249181.692928,123,7.34929084777832,0,1,-1,-1,0.0,0.6,"[1.0331177711486816, 1.249253749847412]",0.0,7.34929084777832,15,9,2.3154914371845208,0,8.348858833312988,2023_08_28_14_59_38,512,"[0, 1]","[2, 1]","[0, 1]","[8, 1]",2NR,2NR,10.0,1
512,512,1693249190.7572658,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1693249192.5768168,109,2.9165360927581787,0,1,1,-1,0.15,0.6666666666666666,"[1.000641107559204, 1.0173132419586182]",1.0,2.9165360927581787,3,2,1.3318684945237638,0,3.934139251708984,2023_08_28_14_59_49,513,"[1, 0]","[1, 8]","[0, 0]","[7, 9]",1R,1R,0.0,2
513,513,1693249197.2412102,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693249199.124743,113,2.766329765319824,0,1,1,1,0.15,1.0,"[1.08366060256958, 1.0165977478027344]",1.0,2.766329765319824,2,2,2.3398009842018865,0,3.766573667526245,2023_08_28_14_59_56,514,"[0, 0]","[6, 7]","[0, 0]","[6, 8]",1R,1R,1.0,3
514,514,1693249203.573697,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693249205.474925,114,6.9992759227752686,1,0,1,1,0.15,0.6666666666666666,"[1.099735975265503, 1.0157749652862549]",1.0,6.9992759227752686,15,10,1.6360466876844617,0,7.999003887176514,2023_08_28_15_00_02,515,"[0, 0]","[5, 6]","[0, 0]","[5, 7]",1R,1R,2.0,4
515,515,1693249214.305762,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693249216.140353,110,6.967050075531006,0,1,1,1,0.15,0.7333333333333333,"[0.9835939407348633, 1.0338590145111084]",1.0,6.967050075531006,15,11,2.4419997368024244,0,7.966398954391479,2023_08_28_15_00_13,516,"[0, 0]","[4, 5]","[0, 0]","[4, 6]",1R,1R,3.0,5
516,516,1693249225.022943,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693249226.906167,113,7.048478841781616,1,0,1,1,0.15,0.8,"[1.0823469161987305, 1.0323131084442139]",0.0,7.048478841781616,15,12,1.609592953837606,0,8.048523902893066,2023_08_28_15_00_23,517,"[0, 0]","[3, 4]","[0, 0]","[3, 5]",1NR,1NR,4.0,6
517,517,1693249235.821669,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693249238.0720031,135,7.399667024612427,0,1,1,1,0.15,0.6,"[1.1326837539672852, 1.4496128559112549]",0.0,7.399667024612427,15,9,1.449698043110916,0,8.41569185256958,2023_08_28_15_00_34,518,"[0, 0]","[2, 3]","[0, 0]","[2, 4]",2NR,2NR,5.0,7
518,518,1693249247.020573,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693249249.538083,151,7.365967035293579,0,1,1,1,0.15,0.5,"[1.7165801525115967, 1.282607078552246]",1.0,7.365967035293579,14,7,2.2134177722915584,0,8.365276098251343,2023_08_28_15_00_45,519,"[1, 0]","[1, 2]","[1, 0]","[1, 3]",1R,1R,6.0,8
519,519,1693249258.152722,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1693249265.687912,452,12.649943113327026,1,0,-1,1,0.0,0.6666666666666666,"[6.733504056930542, 1.0164260864257812]",0.0,12.649943113327026,15,10,2.0820792620734507,0,13.648842096328735,2023_08_28_15_00_57,520,"[0, 1]","[2, 1]","[0, 0]","[2, 2]",1NRO,1NR,7.0,9
520,520,1693249274.818644,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1693249276.85294,122,7.149961948394775,1,0,-1,-1,0.0,0.7333333333333333,"[1.1837348937988281, 1.2330811023712158]",0.0,7.149961948394775,15,11,1.732201281795237,0,8.149229049682617,2023_08_28_15_01_13,521,"[1, 1]","[1, 1]","[1, 1]","[1, 1]",2NRO,2NR,8.0,10
521,521,1693249285.717547,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693249288.020555,138,3.067117214202881,1,0,1,1,0.15,0.5,"[1.3342390060424805, 1.5002260208129883]",1.0,3.067117214202881,2,1,1.2383404003097562,0,4.066854000091553,2023_08_28_15_01_24,522,"[0, 0]","[6, 8]","[0, 0]","[6, 7]",1R,1R,9.0,11
522,522,1693249292.350556,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693249294.151731,107,2.5833473205566406,0,1,1,1,0.15,0.5,"[0.9832272529602051, 0.9832272529602051]",1.0,2.5833473205566406,2,1,1.6521487094180332,0,3.583574056625366,2023_08_28_15_01_31,523,"[0, 0]","[5, 7]","[0, 0]","[5, 6]",1R,1R,10.0,12
523,523,1693249298.483689,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693249300.301104,109,6.94911789894104,1,0,1,1,0.15,0.6,"[1.0165657997131348, 1.0165657997131348]",0.0,6.94911789894104,15,9,2.2076516578595093,0,7.949454069137573,2023_08_28_15_01_37,524,"[0, 0]","[4, 6]","[0, 0]","[4, 5]",1NR,1NR,11.0,13
524,524,1693249309.182969,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693249312.567533,203,3.849617958068848,0,1,1,1,0.15,1.0,"[2.582561731338501, 1.0495691299438477]",1.0,3.849617958068848,1,1,1.7118312004778735,0,4.849495887756348,2023_08_28_15_01_48,525,"[0, 0]","[3, 5]","[0, 0]","[3, 4]",1R,1R,12.0,14
525,525,1693249316.6493618,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693249318.6667352,121,2.782363176345825,0,1,1,1,0.15,0.5,"[1.1324522495269775, 1.2161381244659424]",1.0,2.782363176345825,2,1,1.521441936671894,0,3.799084186553955,2023_08_28_15_01_55,526,"[0, 0]","[2, 4]","[0, 0]","[2, 3]",1R,1R,13.0,15
526,526,1693249323.01567,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693249324.999516,119,6.449453115463257,0,1,1,1,0.15,0.6153846153846154,"[1.1822850704193115, 0.9826788902282715]",1.0,6.449453115463257,13,8,2.298682627296122,0,7.450533866882324,2023_08_28_15_02_01,527,"[1, 0]","[1, 3]","[1, 0]","[1, 2]",1R,1R,14.0,16
527,527,1693249333.19792,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1693249335.433386,134,7.532047033309936,1,0,-1,1,0.0,0.7333333333333333,"[1.4330289363861084, 1.1159989833831787]",0.0,7.532047033309936,15,11,2.1145413143249816,0,8.532273769378662,2023_08_28_15_02_12,528,"[1, 0]","[1, 2]","[1, 1]","[1, 1]",1NRO,1NR,15.0,17
528,528,1693249344.4807968,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1693249347.69934,192,8.399213075637817,0,1,1,1,0.0,0.8666666666666667,"[2.4162213802337646, 1.0497820377349854]",0.0,8.399213075637817,15,13,1.4249347250868936,0,9.399128198623655,2023_08_28_15_02_23,529,"[1, 1]","[1, 1]","[1, 1]","[1, 1]",1NRG,2NR,16.0,1
